time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
8,957266;-0,0620;-1,7490;1,9865;2,647
8,962980;0,0037;-1,7371;1,9307;2,597
8,967798;0,0505;-1,6782;1,7770;2,445
8,975690;0,0594;-1,6106;1,7072;2,348
8,977699;0,0402;-1,5821;1,6110;2,258
8,992952;0,0648;-1,5926;1,4645;2,165
8,993842;0,0711;-1,5940;1,3151;2,068
8,994326;0,0400;-1,6055;1,1432;1,971
9,000180;-0,0618;-1,6076;0,9677;1,877
9,007813;-0,1817;-1,5956;0,8263;1,806
9,008590;-0,3485;-1,5405;0,7474;1,747
9,012711;-0,5146;-1,4662;0,6586;1,688
9,018822;-0,6372;-1,3775;0,5456;1,613
9,023472;-0,7215;-1,2648;0,4177;1,515
9,029535;-0,7582;-1,2092;0,3081;1,460
9,033248;-0,7522;-1,2299;0,2357;1,461
9,040723;-0,7039;-1,2692;0,2482;1,472
9,044265;-0,6468;-1,3463;0,2640;1,517
9,052429;-0,5858;-1,3844;0,3307;1,539
9,053306;-0,4919;-1,3598;0,4628;1,518
9,058301;-0,3890;-1,3395;0,5505;1,500
9,064586;-0,3104;-1,3381;0,6275;1,510
9,068526;-0,2895;-1,3556;0,7232;1,563
9,075059;-0,2975;-1,3731;0,7997;1,617
9,078906;-0,2673;-1,3619;0,8667;1,636
9,097286;-0,2705;-1,3269;0,8862;1,618
9,097948;-0,2590;-1,2205;0,8107;1,488
9,098294;-0,1942;-1,1288;0,6595;1,322
9,098629;-0,1428;-1,0757;0,4566;1,177
9,105254;-0,1479;-1,0706;0,2831;1,117
9,118880;-0,1471;-1,0559;0,1529;1,077
9,119529;-0,1983;-1,0220;0,0464;1,042
9,119879;-0,2631;-0,9591;-0,0129;0,995
9,129408;-0,3181;-0,8814;-0,0015;0,937
9,130029;-0,3727;-0,8369;0,0324;0,917
9,140366;-0,4417;-0,8063;0,0412;0,920
9,140987;-0,4961;-0,7656;0,0295;0,913
9,152174;-0,5074;-0,7052;0,0211;0,869
9,152827;-0,4949;-0,6491;0,0350;0,817
9,162362;-0,5209;-0,6401;0,0378;0,826
9,162974;-0,5375;-0,6114;0,1201;0,823
9,174024;-0,5067;-0,5628;0,2291;0,791
9,174673;-0,4433;-0,5325;0,3025;0,756
9,175031;-0,3853;-0,5302;0,2785;0,712
9,184856;-0,3277;-0,5130;0,2868;0,673
9,185569;-0,2795;-0,4953;0,3659;0,676
9,208900;-0,2646;-0,4773;0,4970;0,738
9,209602;-0,2542;-0,4638;0,5511;0,764
9,209945;-0,2531;-0,5075;0,5091;0,762
9,210289;-0,2180;-0,5698;0,3945;0,727
9,210630;-0,1873;-0,5596;0,5134;0,782
9,216873;-0,1466;-0,5203;0,5357;0,761
9,230167;-0,1483;-0,4760;0,6343;0,807
9,230816;-0,1968;-0,4461;0,8720;0,999
9,231187;-0,2153;-0,4404;1,1389;1,240
9,240743;-0,2230;-0,4639;1,3546;1,449
9,241720;-0,2394;-0,4833;1,4905;1,585
9,251754;-0,2501;-0,5416;1,5324;1,644
9,252530;-0,2697;-0,5862;1,4900;1,624
9,262555;-0,2983;-0,5978;1,4539;1,600
9,263303;-0,3358;-0,5956;1,4432;1,597
9,275082;-0,3825;-0,5653;1,3765;1,536
9,275746;-0,4528;-0,5163;1,3541;1,518
9,276267;-0,5518;-0,4535;1,3710;1,546
9,284845;-0,6176;-0,3910;1,4079;1,586
9,285486;-0,6889;-0,3433;1,4215;1,616
9,308531;-0,7326;-0,3102;1,4211;1,629
9,309304;-0,7443;-0,2917;1,4356;1,643
9,309700;-0,7194;-0,2927;1,4698;1,662
9,310069;-0,6915;-0,2843;1,4853;1,663
9,310590;-0,6460;-0,3051;1,5350;1,693
9,316472;-0,5782;-0,3310;1,5663;1,702
9,323719;-0,5071;-0,3239;1,5602;1,672
9,324947;-0,3990;-0,3268;1,5313;1,616
9,332254;-0,3066;-0,3303;1,4795;1,547
9,335998;-0,2055;-0,3344;1,3954;1,450
9,343760;-0,1244;-0,3534;1,3413;1,393
9,345909;-0,0389;-0,3394;1,3074;1,351
9,354381;0,0129;-0,3451;1,2603;1,307
9,355177;0,0650;-0,3513;1,2620;1,312
9,366394;0,1030;-0,3625;1,2979;1,352
9,367025;0,1031;-0,3550;1,3441;1,394
9,370671;0,0751;-0,3621;1,3765;1,425
9,377884;0,0428;-0,3554;1,3954;1,441
9,381099;0,0157;-0,3539;1,4058;1,450
9,399471;0,0082;-0,3243;1,3886;1,426
9,400108;0,0154;-0,3048;1,3344;1,369
9,400587;0,0181;-0,2956;1,3052;1,338
9,401001;-0,0075;-0,3298;1,2818;1,324
9,407517;-0,0666;-0,3501;1,2593;1,309
9,419332;-0,0778;-0,3517;1,2472;1,298
9,420097;-0,0555;-0,3297;1,1592;1,206
9,430174;-0,0283;-0,2985;1,0674;1,109
9,431090;-0,0201;-0,2820;0,9763;1,016
9,431507;-0,0306;-0,2707;0,9338;0,973
9,442493;-0,0361;-0,2884;0,9255;0,970
9,443148;-0,0509;-0,2873;0,9132;0,959
9,452409;-0,0608;-0,3009;0,9017;0,953
9,453088;-0,0470;-0,2959;0,8576;0,908
9,464437;-0,0475;-0,2817;0,8097;0,859
9,465162;-0,0577;-0,2871;0,7915;0,844
9,474502;-0,0489;-0,2642;0,7072;0,757
9,475137;-0,0066;-0,2321;0,5567;0,603
9,485677;0,0453;-0,2051;0,4021;0,454
9,486339;0,0736;-0,1877;0,2335;0,309
9,486684;0,0734;-0,1894;0,0890;0,222
9,508219;0,0639;-0,2005;-0,0173;0,211
9,508852;0,0596;-0,1969;-0,1048;0,231
9,509266;0,0607;-0,2121;-0,1786;0,284
9,509635;0,0625;-0,2220;-0,2533;0,343
9,515611;0,0603;-0,2553;-0,3002;0,399
9,516360;0,0544;-0,2927;-0,3243;0,440
9,522896;0,0303;-0,3343;-0,3160;0,461
9,533303;-0,0074;-0,3561;-0,2944;0,462
9,533944;-0,0441;-0,3583;-0,2738;0,453
9,537010;-0,0897;-0,3600;-0,2637;0,455
9,544144;-0,1442;-0,3757;-0,2447;0,471
9,547477;-0,1884;-0,3815;-0,2503;0,494
9,555162;-0,2178;-0,3727;-0,2276;0,488
9,557448;-0,2326;-0,3589;-0,1958;0,470
9,566477;-0,2760;-0,3642;-0,1929;0,496
9,567287;-0,3290;-0,3646;-0,2190;0,538
9,577867;-0,3915;-0,3601;-0,2690;0,596
9,578486;-0,4635;-0,3125;-0,3048;0,637
9,582249;-0,5404;-0,2791;-0,3265;0,690
9,600861;-0,6412;-0,2551;-0,3439;0,771
9,601668;-0,7136;-0,2358;-0,3426;0,826
9,602078;-0,7767;-0,2353;-0,3227;0,873
9,602417;-0,7923;-0,2298;-0,3130;0,882
9,608704;-0,7846;-0,2335;-0,2514;0,856
9,612180;-0,7724;-0,2322;-0,1856;0,828
9,619425;-0,7894;-0,2929;-0,0533;0,844
9,623076;-0,8166;-0,3487;0,0929;0,893
9,631075;-0,8204;-0,4284;0,2248;0,952
9,632632;-0,7819;-0,4940;0,3521;0,990
9,637742;-0,7492;-0,5550;0,4514;1,036
9,642859;-0,6745;-0,6118;0,5183;1,048
9,647874;-0,6250;-0,6645;0,5148;1,048
9,653734;-0,5624;-0,7180;0,4363;1,011
9,657820;-0,4963;-0,7196;0,3453;0,940
9,664530;-0,4457;-0,7125;0,2511;0,877
9,668327;-0,3961;-0,6918;0,1156;0,805
9,678520;-0,3375;-0,7388;-0,2573;0,852
9,679147;-0,2161;-0,7577;-0,5518;0,962
9,698288;-0,1127;-0,7578;-0,5054;0,918
9,698953;-0,0799;-0,7672;-0,2635;0,815
9,699355;-0,0753;-0,7854;-0,1572;0,805
9,699708;-0,1086;-0,7740;-0,1774;0,801
9,705964;-0,1224;-0,7663;-0,1805;0,797
9,713562;-0,1548;-0,7818;-0,1136;0,805
9,714180;-0,1913;-0,7869;-0,0004;0,810
9,722930;-0,2416;-0,7916;0,0925;0,833
9,723555;-0,3009;-0,7815;0,1225;0,846
9,733803;-0,3458;-0,7521;0,1423;0,840
9,734425;-0,4052;-0,7226;0,1952;0,851
9,744946;-0,4603;-0,7169;0,2191;0,880
9,745656;-0,5163;-0,7113;0,1760;0,896
9,748660;-0,4823;-0,8445;0,0948;0,977
9,755646;-0,4348;-0,9632;0,0282;1,057
9,758836;-0,4025;-0,9289;-0,0431;1,013
9,766203;-0,4043;-0,7367;-0,1096;0,847
9,768924;-0,4116;-0,4826;-0,2001;0,665
9,777953;-0,4101;-0,3195;-0,3291;0,615
9,778592;-0,3710;-0,2854;-0,3056;0,559
9,801584;-0,2753;-0,3659;-0,2303;0,513
9,802188;-0,1706;-0,4651;-0,1605;0,521
9,802559;-0,0662;-0,5066;-0,1008;0,521
9,802902;0,0383;-0,5097;-0,0940;0,520
