time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
6,018715;0,2134;0,0890;1,1311;1,155
6,023062;0,1945;0,0230;1,0105;1,029
6,031087;0,1801;-0,0430;0,8807;0,900
6,034042;0,1553;-0,0948;0,7895;0,810
6,041983;0,1200;-0,1419;0,7274;0,751
6,043679;0,0736;-0,1794;0,6990;0,725
6,052950;0,0351;-0,2076;0,6709;0,703
6,053767;-0,0580;-0,2363;0,6098;0,657
6,071684;-0,1097;-0,2704;0,5205;0,597
6,072440;-0,1199;-0,3150;0,4416;0,556
6,072784;-0,1171;-0,3417;0,3539;0,506
6,079280;-0,1540;-0,3364;0,2337;0,438
6,079976;-0,1965;-0,3377;0,0859;0,400
6,087164;-0,2059;-0,3409;-0,0513;0,402
6,089879;-0,1965;-0,3319;-0,1489;0,413
6,097134;-0,1873;-0,3057;-0,2264;0,424
6,099327;-0,2072;-0,2624;-0,3314;0,471
6,108663;-0,2178;-0,2354;-0,4402;0,545
6,109314;-0,1665;-0,2243;-0,5050;0,577
6,118630;-0,1206;-0,2146;-0,5452;0,598
6,119290;-0,1284;-0,2107;-0,5896;0,639
6,129956;-0,1520;-0,2075;-0,6143;0,666
6,130622;-0,1581;-0,2000;-0,5861;0,639
6,134352;-0,1518;-0,2116;-0,5292;0,590
6,141247;-0,1286;-0,2325;-0,4292;0,505
6,144706;-0,0937;-0,2768;-0,3248;0,437
6,160784;-0,0568;-0,3061;-0,2110;0,376
6,161599;-0,0179;-0,3488;-0,1359;0,375
6,161965;0,0088;-0,3810;-0,0659;0,387
6,168071;0,0526;-0,4362;-0,0107;0,440
6,175653;0,0853;-0,4811;0,0443;0,491
6,176365;0,1123;-0,5301;0,0894;0,549
6,179778;0,1441;-0,5835;0,1391;0,617
6,186999;0,1670;-0,6271;0,1935;0,677
6,190411;0,1819;-0,6516;0,2526;0,722
6,198904;0,1556;-0,6715;0,3164;0,758
6,199685;0,1078;-0,6776;0,3180;0,756
6,209576;0,0533;-0,6698;0,2958;0,734
6,210344;-0,0030;-0,6438;0,2672;0,697
6,221688;-0,0701;-0,6425;0,1771;0,670
6,222437;-0,1242;-0,6276;0,0832;0,645
6,233621;-0,1702;-0,5852;-0,0335;0,610
6,234391;-0,2086;-0,5341;-0,1444;0,591
6,234756;-0,2350;-0,4412;-0,2401;0,555
6,243297;-0,2595;-0,3493;-0,3207;0,541
6,246124;-0,2446;-0,2868;-0,3580;0,520
6,263639;-0,2246;-0,2106;-0,3759;0,486
6,264396;-0,1858;-0,1585;-0,3653;0,439
6,264766;-0,1670;-0,0923;-0,4071;0,450
6,272178;-0,1302;-0,0598;-0,4628;0,485
6,272900;-0,0996;-0,0320;-0,5086;0,519
6,286963;-0,0609;-0,0090;-0,5208;0,524
6,287692;-0,0238;-0,0001;-0,5235;0,524
6,288047;-0,0072;0,0279;-0,5309;0,532
6,299353;-0,0110;0,0607;-0,5240;0,528
6,300114;0,0030;0,0840;-0,5030;0,510
6,300468;0,0204;0,1215;-0,5012;0,516
6,309500;0,0320;0,1495;-0,5089;0,531
6,310249;0,0618;0,1538;-0,4740;0,502
6,320901;0,0907;0,1534;-0,3918;0,430
6,321724;0,1283;0,1626;-0,3198;0,381
6,331792;0,1605;0,1716;-0,2674;0,356
6,332514;0,1729;0,1710;-0,2201;0,328
6,343146;0,1803;0,1559;-0,1587;0,286
6,343911;0,2063;0,1643;-0,0787;0,275
6,354495;0,2318;0,1534;0,0151;0,278
6,355284;0,2567;0,1659;0,1178;0,328
6,355641;0,2808;0,1923;0,2246;0,408
6,374560;0,3373;0,1945;0,3118;0,499
6,375324;0,3976;0,2107;0,3651;0,579
6,375708;0,4665;0,2027;0,4039;0,650
6,376037;0,5491;0,1853;0,4330;0,723
6,383506;0,6357;0,1773;0,4809;0,817
6,398584;0,6887;0,1694;0,5474;0,896
6,399320;0,7322;0,1567;0,5754;0,944
6,399680;0,7617;0,1534;0,5842;0,972
6,408023;0,7871;0,1690;0,6025;1,006
6,408790;0,8181;0,1556;0,5638;1,006
6,419049;0,8469;0,1429;0,5244;1,006
6,419809;0,8486;0,1393;0,5235;1,007
6,430996;0,8235;0,1494;0,4893;0,969
6,431758;0,7953;0,1589;0,4553;0,930
6,432113;0,7593;0,1580;0,3977;0,872
6,441186;0,7154;0,1563;0,3070;0,794
6,441994;0,6874;0,1488;0,2073;0,733
6,452899;0,6416;0,1451;0,1273;0,670
6,453726;0,6401;0,1402;0,0289;0,656
6,473499;0,6347;0,1486;-0,0881;0,658
6,474260;0,6254;0,1655;-0,2043;0,678
6,474621;0,6266;0,1849;-0,3034;0,720
6,474982;0,6282;0,1844;-0,3822;0,758
6,482157;0,6348;0,2022;-0,4267;0,791
6,482881;0,6224;0,2006;-0,4706;0,806
6,488605;0,6194;0,1798;-0,4807;0,804
6,498925;0,6160;0,1401;-0,4859;0,797
6,499635;0,6166;0,1105;-0,4957;0,799
6,502664;0,5974;0,0766;-0,5482;0,814
6,510025;0,5870;0,0292;-0,6099;0,847
6,512788;0,5901;-0,0032;-0,5952;0,838
6,520157;0,6020;-0,0350;-0,5807;0,837
6,522712;0,5799;-0,0804;-0,6043;0,841
6,531119;0,5670;-0,1204;-0,6422;0,865
6,531876;0,5780;-0,1644;-0,6561;0,890
6,542716;0,5793;-0,1888;-0,6463;0,888
6,543344;0,5947;-0,2078;-0,5988;0,869
6,547296;0,6336;-0,2215;-0,5613;0,875
6,564120;0,6767;-0,2300;-0,5623;0,909
6,564849;0,7050;-0,2381;-0,5777;0,942
6,565209;0,7807;-0,2458;-0,5931;1,011
6,572339;0,8321;-0,2628;-0,5895;1,053
6,573037;0,8928;-0,2841;-0,6003;1,113
6,587127;0,9485;-0,3004;-0,6586;1,193
6,587882;0,9663;-0,2973;-0,7355;1,250
6,588218;1,0034;-0,2939;-0,7930;1,312
6,597058;1,0029;-0,2759;-0,8503;1,344
6,597927;0,9936;-0,2576;-0,8837;1,354
6,608158;0,9872;-0,2118;-0,8998;1,352
6,609148;0,9525;-0,1796;-0,9308;1,344
6,620590;0,8992;-0,1273;-0,9337;1,303
6,621305;0,8559;-0,0885;-0,9420;1,276
6,630775;0,8082;-0,0772;-0,9653;1,261
6,631540;0,7511;-0,0551;-0,9751;1,232
6,641990;0,6991;-0,0557;-0,9952;1,218
6,642801;0,6425;-0,0455;-1,0113;1,199
6,643170;0,5908;-0,0436;-1,0042;1,166
6,652848;0,5298;-0,0500;-0,9884;1,123
6,653864;0,4640;-0,0457;-0,9684;1,075
6,675731;0,4126;-0,0453;-0,9444;1,032
6,676496;0,3563;-0,0248;-0,9017;0,970
6,676846;0,3094;-0,0036;-0,8739;0,927
6,677201;0,2813;0,0230;-0,8704;0,915
6,683527;0,2434;0,0501;-0,8864;0,921
6,684247;0,2391;0,0728;-0,8691;0,904
6,696723;0,2682;0,0958;-0,8090;0,858
6,697433;0,2827;0,1335;-0,7635;0,825
6,697969;0,2969;0,1859;-0,7565;0,834
6,706856;0,3156;0,2336;-0,7927;0,885
6,718856;0,3676;0,2720;-0,8338;0,951
6,719510;0,4436;0,3057;-0,8510;1,007
6,719863;0,5004;0,3445;-0,8158;1,017
6,729184;0,5189;0,4219;-0,7903;1,035
6,729865;0,5038;0,5282;-0,7986;1,082
6,740604;0,4409;0,5918;-0,8407;1,119
6,741241;0,4025;0,6222;-0,8446;1,124
6,751211;0,4075;0,6387;-0,8393;1,131
6,751843;0,3840;0,6651;-0,8102;1,116
6,772739;0,3413;0,7108;-0,8053;1,127
6,773686;0,2746;0,7279;-0,8243;1,133
6,774046;0,2124;0,7307;-0,8146;1,115
6,774367;0,1592;0,7333;-0,7952;1,093
6,774708;0,1483;0,7212;-0,7898;1,080
6,780401;0,1554;0,7229;-0,7745;1,071
6,788855;0,1515;0,7334;-0,7635;1,069
6,789513;0,1797;0,7574;-0,7567;1,086
6,793840;0,2158;0,7852;-0,7349;1,097
6,798681;0,2793;0,8167;-0,6885;1,104
6,806305;0,3462;0,8519;-0,6654;1,135
6,809473;0,4551;0,8812;-0,6560;1,189
6,815413;0,5629;0,9143;-0,6556;1,258
6,820797;0,6556;0,9322;-0,6546;1,314
6,825281;0,7670;0,9446;-0,6914;1,399
6,829265;0,8783;0,9370;-0,7517;1,488
6,834232;0,9519;0,9720;-0,8211;1,589
6,840905;0,9976;1,0400;-0,8711;1,684
6,844527;1,0253;1,0934;-0,8923;1,744
6,850997;1,0208;1,1466;-0,8896;1,774
6,854970;1,0175;1,2191;-0,8296;1,792
6,860166;1,0198;1,2679;-0,7747;1,802
6,864480;0,9942;1,3028;-0,7489;1,802
6,869152;0,9835;1,3287;-0,7426;1,812
6,874467;0,9734;1,3313;-0,7320;1,804
6,879708;0,9589;1,3490;-0,7267;1,808
6,884579;0,9448;1,3579;-0,7076;1,799
6,889688;0,9358;1,3436;-0,6697;1,769
6,894787;0,9223;1,3396;-0,6611;1,756
6,900022;0,9139;1,3315;-0,6242;1,731
6,905477;0,8864;1,3239;-0,5686;1,692
6,910173;0,8542;1,3217;-0,4846;1,647
6,916834;0,8124;1,3247;-0,3914;1,603
6,919891;0,7698;1,3233;-0,2964;1,559
6,925453;0,7365;1,3077;-0,2165;1,516
6,929969;0,7223;1,3160;-0,1562;1,509
6,935270;0,6888;1,3002;-0,0963;1,475
6,943830;0,6650;1,2889;-0,0318;1,451
6,945655;0,6317;1,2535;0,0371;1,404
6,953116;0,5749;1,2322;0,0725;1,362
6,955537;0,5374;1,2247;0,0938;1,341
6,961645;0,4812;1,2120;0,1532;1,313
6,965625;0,3683;1,2368;0,2457;1,314
6,974108;0,2133;1,2749;0,3473;1,339
6,975648;0,0403;1,3405;0,4106;1,403
6,980538;-0,1458;1,4238;0,4359;1,496
6,986556;-0,3376;1,4923;0,4409;1,592
6,991089;-0,4718;1,5167;0,3795;1,633
6,997520;-0,6056;1,5449;0,3045;1,687
7,001474;-0,6768;1,5290;0,2446;1,690
7,008914;-0,7285;1,5074;0,2666;1,695
7,011026;-0,7421;1,5092;0,3225;1,712
7,018931;-0,7325;1,5059;0,4454;1,733
7,020967;-0,7006;1,5077;0,6350;1,780
7,025936;-0,6570;1,5199;0,8957;1,883
7,030421;-0,6124;1,4950;1,2557;2,046
7,036398;-0,5630;1,4576;1,7005;2,309
7,042621;-0,4763;1,3552;2,1054;2,549
7,046344;-0,3958;1,2264;2,4752;2,791
7,063162;-0,3164;1,0613;2,7575;2,972
7,064015;-0,2180;0,8644;2,9671;3,098
7,064430;-0,1378;0,6304;3,1332;3,199
7,070071;-0,1077;0,3970;3,2608;3,287
7,077530;-0,1450;0,2019;3,2929;3,302
7,078297;-0,1859;0,0302;3,2586;3,264
7,081575;-0,2001;-0,1331;3,1392;3,148
7,088098;-0,2625;-0,2979;2,8965;2,924
7,091768;-0,3380;-0,4504;2,6456;2,705
7,099144;-0,4252;-0,5569;2,4293;2,528
7,101513;-0,5328;-0,5935;2,2283;2,367
7,110501;-0,6510;-0,5982;2,0950;2,274
7,112587;-0,7710;-0,5419;2,0386;2,246
7,122940;-0,8938;-0,4718;1,9821;2,225
7,123932;-0,9923;-0,3967;1,9156;2,194
7,126728;-1,0396;-0,3542;1,8914;2,187
7,134562;-1,0757;-0,3578;1,8949;2,208
7,137127;-1,0687;-0,4117;1,9018;2,220
7,145302;-1,0348;-0,5060;1,9264;2,245
7,147697;-1,0040;-0,6356;1,9446;2,279
7,167521;-0,9532;-0,7861;1,9325;2,294
7,168467;-0,8780;-0,9580;1,8714;2,278
7,168900;-0,8067;-1,1424;1,7761;2,261
7,169317;-0,7292;-1,3446;1,6230;2,230
7,175201;-0,6538;-1,5415;1,4461;2,212
7,177153;-0,6609;-1,6813;1,3273;2,242
7,189193;-0,7015;-1,7266;1,2046;2,219
7,190180;-0,7604;-1,8408;0,9351;2,200
7,192721;-0,7936;-1,9763;0,6959;2,240
7,199490;-0,7763;-2,0904;0,4491;2,275
7,203246;-0,7895;-2,1548;0,1899;2,303
7,211174;-0,8230;-2,1838;-0,0625;2,335
7,214519;-0,8814;-2,1869;-0,2794;2,374
7,221007;-0,9888;-2,1259;-0,3989;2,378
7,222914;-1,1124;-2,0672;-0,4211;2,385
7,233163;-1,2054;-2,0251;-0,3942;2,389
7,234131;-1,3025;-1,9800;-0,3805;2,400
7,243963;-1,3718;-1,9887;-0,3898;2,447
7,244922;-1,4382;-2,0462;-0,4127;2,535
7,247949;-1,4930;-2,0899;-0,4494;2,607
7,255362;-1,4985;-2,1433;-0,4571;2,655
7,258477;-1,4695;-2,1635;-0,4405;2,652
7,278043;-1,4828;-2,1933;-0,4047;2,678
7,278961;-1,4859;-2,2184;-0,3879;2,698
7,279393;-1,4597;-2,2339;-0,3471;2,691
7,279915;-1,4232;-2,2253;-0,2968;2,658
7,286997;-1,3620;-2,2358;-0,2274;2,628
7,287936;-1,2902;-2,2316;-0,1391;2,581
7,299449;-1,2075;-2,1838;-0,0463;2,496
7,300369;-1,1039;-2,1260;0,0700;2,397
7,309840;-1,0124;-2,1105;0,1667;2,347
7,310772;-0,8941;-2,1037;0,2341;2,298
7,322821;-0,7814;-2,1151;0,2913;2,274
7,323803;-0,6927;-2,1159;0,3382;2,252
7,324391;-0,6222;-2,1299;0,3653;2,249
7,333098;-0,5690;-2,1570;0,3486;2,258
7,334203;-0,5466;-2,1686;0,3406;2,262
7,340734;-0,5495;-2,1502;0,3174;2,242
7,344328;-0,5482;-2,1164;0,2646;2,202
7,353587;-0,5854;-2,0861;0,1918;2,175
7,354311;-0,6227;-2,0736;0,1420;2,170
7,368246;-0,6599;-2,0452;0,0957;2,151
7,369021;-0,7260;-2,0104;0,0387;2,138
7,369503;-0,7879;-1,9497;-0,0149;2,103
7,374902;-0,8556;-1,8774;-0,0699;2,064
7,378982;-0,9297;-1,8127;-0,1168;2,041
7,391582;-0,9964;-1,7604;-0,1888;2,032
7,392223;-1,0655;-1,7300;-0,2764;2,051
7,393958;-1,0994;-1,7027;-0,3937;2,065
7,398965;-1,1462;-1,6689;-0,5166;2,089
7,404025;-1,1918;-1,6434;-0,6257;2,124
7,409472;-1,2223;-1,6121;-0,6971;2,140
7,414846;-1,2572;-1,5560;-0,7496;2,136
7,421785;-1,3019;-1,4897;-0,7641;2,121
7,424009;-1,3327;-1,4040;-0,7739;2,085
7,432604;-1,3312;-1,3276;-0,7837;2,037
7,434892;-1,3168;-1,2752;-0,8126;2,005
7,444201;-1,2756;-1,2276;-0,8461;1,962
7,444931;-1,2506;-1,1946;-0,8841;1,942
7,455540;-1,2369;-1,1618;-0,8980;1,920
7,456257;-1,2297;-1,1341;-0,8925;1,896
7,459139;-1,2241;-1,0970;-0,9155;1,881
7,475267;-1,2198;-1,0556;-0,9191;1,857
7,476164;-1,2406;-1,0241;-0,9081;1,847
7,476613;-1,2769;-0,9882;-0,8586;1,829
7,484493;-1,3143;-0,9673;-0,7754;1,807
7,485234;-1,3341;-0,9421;-0,7015;1,777
7,490843;-1,3557;-0,9272;-0,6272;1,758
7,501939;-1,3889;-0,9226;-0,5431;1,754
7,502874;-1,4006;-0,8855;-0,4395;1,714
7,505542;-1,3912;-0,8542;-0,3403;1,668
7,512696;-1,3802;-0,8048;-0,2598;1,619
7,518746;-1,3584;-0,7424;-0,1740;1,558
7,522248;-1,3113;-0,6909;-0,0878;1,485
7,524416;-1,2296;-0,6550;-0,0058;1,393
7,534979;-1,1082;-0,6061;0,0959;1,267
7,535614;-0,9853;-0,5632;0,1789;1,149
7,545117;-0,8605;-0,5069;0,2767;1,036
7,545863;-0,7385;-0,4706;0,3747;0,952
7,556159;-0,6092;-0,4443;0,4681;0,887
7,556950;-0,4913;-0,4278;0,5615;0,860
7,560172;-0,3989;-0,4112;0,6739;0,885
7,576975;-0,3268;-0,4133;0,8003;0,958
7,577711;-0,2555;-0,4241;0,9597;1,080
7,578089;-0,1896;-0,3814;1,1518;1,228
7,584230;-0,1385;-0,3471;1,3431;1,394
7,584977;-0,1307;-0,3260;1,4762;1,517
7,591874;-0,1179;-0,3323;1,5942;1,633
7,600551;-0,1140;-0,3564;1,6922;1,733
7,601197;-0,0946;-0,3698;1,7943;1,834
7,612206;-0,0640;-0,4012;1,8575;1,901
7,612953;-0,0455;-0,4270;1,8629;1,912
7,615785;-0,0481;-0,4568;1,8392;1,896
7,623689;-0,0758;-0,4957;1,7913;1,860
7,625976;-0,1186;-0,5390;1,7290;1,815
7,635299;-0,1857;-0,5677;1,6284;1,734
7,636073;-0,2914;-0,5820;1,5182;1,652
7,647225;-0,3928;-0,5773;1,4083;1,572
7,647939;-0,4949;-0,5824;1,2842;1,494
7,658640;-0,5839;-0,5783;1,1844;1,442
7,659502;-0,6750;-0,5650;1,0896;1,401
7,661018;-0,7499;-0,5279;0,9855;1,346
7,679176;-0,8096;-0,4864;0,8817;1,292
7,679911;-0,8454;-0,4451;0,7686;1,226
7,680279;-0,8677;-0,4040;0,6701;1,168
7,687743;-0,8626;-0,3775;0,5672;1,099
7,688453;-0,8451;-0,3610;0,4932;1,043
7,700691;-0,8251;-0,3736;0,4149;0,996
7,701633;-0,7980;-0,3579;0,3322;0,936
7,702000;-0,7399;-0,3717;0,2644;0,869
7,711115;-0,6794;-0,3909;0,2066;0,811
7,711910;-0,6308;-0,4061;0,1350;0,762
7,722371;-0,5841;-0,4319;0,0593;0,729
7,733615;-0,5536;-0,4586;-0,0158;0,719
7,734383;-0,5149;-0,4816;-0,0996;0,712
7,734735;-0,5060;-0,4771;-0,1589;0,713
7,746096;-0,4835;-0,4833;-0,2174;0,717
7,746837;-0,4808;-0,5002;-0,2800;0,748
7,747190;-0,4929;-0,5087;-0,3179;0,776
7,758068;-0,5294;-0,5087;-0,3169;0,800
7,758854;-0,5905;-0,4857;-0,3202;0,829
7,780132;-0,6762;-0,4303;-0,3133;0,861
7,780913;-0,8059;-0,3136;-0,3012;0,916
7,781283;-0,9459;-0,1597;-0,2742;0,998
7,781675;-1,0673;-0,0067;-0,2659;1,100
7,782021;-1,1078;0,1023;-0,2907;1,150
7,788380;-1,0913;0,1580;-0,3485;1,156
7,796535;-1,0032;0,1416;-0,3965;1,088
7,797111;-0,8200;0,1013;-0,3917;0,914
7,802476;-0,6139;0,0567;-0,3107;0,690
7,814162;-0,4145;0,0467;-0,1249;0,435
7,814978;-0,2225;0,0766;0,1651;0,287
7,817821;-0,0627;0,1231;0,4537;0,474
7,825909;0,0741;0,1436;0,6689;0,688
7,826629;0,1211;0,1146;0,8730;0,889
7,834629;0,1460;0,0458;1,2140;1,224
7,836722;0,1973;-0,0580;1,4624;1,477
7,845098;0,2475;-0,2020;1,5706;1,603
7,846803;0,2600;-0,3579;1,5819;1,643
7,856374;0,2273;-0,5262;1,5541;1,656
7,856973;0,1130;-0,6646;1,5112;1,655
7,877804;-0,0432;-0,7403;1,4823;1,657
7,878451;-0,2495;-0,7925;1,3575;1,592
7,878811;-0,4761;-0,8218;1,1372;1,482
7,879287;-0,7320;-0,8241;0,8983;1,422
7,885730;-0,9838;-0,7903;0,6458;1,418
7,899040;-1,2078;-0,7160;0,4324;1,469
7,899670;-1,3808;-0,5965;0,2917;1,532
7,900168;-1,4995;-0,4509;0,2286;1,582
7,910150;-1,5752;-0,3125;0,1808;1,616
7,910919;-1,6100;-0,1522;0,1101;1,621
7,921530;-1,6156;-0,0125;0,0354;1,616
7,922307;-1,5555;0,0880;-0,0338;1,558
7,922668;-1,4221;0,1549;-0,0260;1,431
7,933957;-1,2455;0,1983;-0,0277;1,262
7,934727;-1,0603;0,2235;0,0183;1,084
7,945083;-0,8528;0,2308;0,1404;0,895
7,946046;-0,6285;0,2158;0,2763;0,720
7,956094;-0,4308;0,1929;0,4211;0,633
7,956861;-0,2549;0,1571;0,5797;0,652
7,967447;-0,0764;0,0891;0,6756;0,686
7,968129;0,0482;0,0221;0,6900;0,692
7,968483;0,1249;-0,0685;0,6950;0,709
7,988951;0,2031;-0,1687;0,7147;0,762
7,989683;0,2652;-0,2646;0,7396;0,829
7,990043;0,3127;-0,3567;0,7604;0,896
7,990370;0,3183;-0,4407;0,7294;0,910
7,996391;0,2880;-0,4978;0,6036;0,834
8,004446;0,2662;-0,5619;0,4885;0,791
8,005180;0,2586;-0,6235;0,3362;0,754
8,012106;0,2229;-0,6782;0,1659;0,733
8,013013;0,1835;-0,6926;0,0159;0,717
8,024088;0,1119;-0,6953;-0,0661;0,707
8,024717;0,0266;-0,6624;-0,1135;0,673
8,034907;-0,0591;-0,6078;-0,1075;0,620
8,035538;-0,1227;-0,5456;-0,0960;0,567
8,038765;-0,1704;-0,4895;-0,0743;0,524
8,046137;-0,1992;-0,4149;-0,1145;0,474
8,049316;-0,2343;-0,3500;-0,1878;0,461
8,057022;-0,2575;-0,2944;-0,2276;0,453
8,058187;-0,2503;-0,2525;-0,2436;0,431
8,083075;-0,2034;-0,2334;-0,2359;0,389
8,083830;-0,1362;-0,2227;-0,2430;0,357
8,084181;-0,0627;-0,2487;-0,2984;0,393
8,084523;-0,0016;-0,2780;-0,3495;0,447
8,084868;0,0479;-0,2867;-0,4060;0,499
8,091400;0,0962;-0,3082;-0,4535;0,557
8,094693;0,1204;-0,3188;-0,4920;0,599
8,102496;0,1404;-0,3281;-0,5026;0,616
8,105076;0,1236;-0,3459;-0,4803;0,605
8,114315;0,0990;-0,3388;-0,4682;0,586
8,115053;0,0718;-0,3261;-0,4423;0,554
8,126202;0,0276;-0,3176;-0,4122;0,521
8,126939;-0,0239;-0,2943;-0,4017;0,499
8,129177;-0,0780;-0,2803;-0,3915;0,488
8,136481;-0,1207;-0,2757;-0,3815;0,486
8,139745;-0,1476;-0,2662;-0,3669;0,477
8,148141;-0,1640;-0,2567;-0,2999;0,427
8,150192;-0,1564;-0,2327;-0,2473;0,374
8,159784;-0,1636;-0,1990;-0,2044;0,329
8,160847;-0,1526;-0,1461;-0,1663;0,269
8,181154;-0,1479;-0,0883;-0,1140;0,207
8,182885;-0,1163;-0,0495;-0,0042;0,126
8,183434;-0,0675;0,0037;0,1007;0,121
8,183889;0,0173;0,0138;0,1768;0,178
8,189852;0,0905;0,0383;0,2579;0,276
8,190693;0,1570;0,0578;0,3246;0,365
8,194754;0,2409;0,0723;0,3676;0,445
8,201767;0,2949;0,0817;0,3917;0,497
8,205690;0,3530;0,0763;0,4112;0,547
8,213121;0,4012;0,0753;0,4357;0,597
8,215428;0,4351;0,0833;0,4366;0,622
8,224286;0,4839;0,0715;0,4521;0,666
8,224923;0,5237;0,0784;0,4487;0,694
8,234833;0,5404;0,0750;0,4217;0,690
8,235513;0,5581;0,0854;0,4141;0,700
8,240030;0,5671;0,1096;0,4498;0,732
8,246521;0,5768;0,1282;0,4140;0,721
8,250419;0,5920;0,1509;0,3785;0,719
8,258014;0,6128;0,1586;0,3387;0,718
8,261673;0,6247;0,1512;0,2705;0,697
8,282039;0,6564;0,1480;0,2075;0,704
8,282789;0,6600;0,1489;0,1162;0,687
8,283134;0,6595;0,1540;0,0348;0,678
8,283480;0,6453;0,1633;-0,0702;0,669
8,290792;0,6462;0,1723;-0,1365;0,683
8,291552;0,6571;0,1809;-0,1931;0,708
8,295940;0,6588;0,1845;-0,2782;0,739
8,302675;0,6514;0,1881;-0,3441;0,760
8,306472;0,6347;0,1678;-0,4051;0,771
8,313209;0,6136;0,1429;-0,4710;0,787
8,316109;0,6022;0,1086;-0,4985;0,789
8,325008;0,6004;0,0842;-0,5262;0,803
8,326031;0,5841;0,0696;-0,5443;0,801
8,335169;0,5674;0,0553;-0,5721;0,808
8,337064;0,5838;0,0269;-0,5809;0,824
8,347708;0,6090;0,0038;-0,5706;0,835
8,348434;0,6286;-0,0142;-0,5462;0,833
8,351566;0,6568;-0,0508;-0,5171;0,838
8,360269;0,6939;-0,0822;-0,5265;0,875
8,361093;0,7159;-0,1180;-0,5218;0,894
8,382667;0,7326;-0,1437;-0,4981;0,897
8,383390;0,7683;-0,1882;-0,4889;0,930
8,383745;0,7849;-0,2419;-0,4943;0,959
8,384087;0,7924;-0,2856;-0,5190;0,989
8,391168;0,7958;-0,3292;-0,5533;1,024
8,391901;0,7908;-0,3631;-0,5973;1,055
8,396202;0,7871;-0,3731;-0,6700;1,099
8,402978;0,7658;-0,3973;-0,7141;1,120
8,407165;0,7320;-0,4024;-0,7726;1,138
8,414315;0,6664;-0,4075;-0,8360;1,144
8,417980;0,5792;-0,3954;-0,8597;1,110
8,424483;0,5083;-0,3832;-0,9073;1,108
8,427334;0,4439;-0,3756;-0,9356;1,102
8,436195;0,3855;-0,3583;-0,9735;1,107
8,436939;0,3373;-0,3644;-1,0017;1,118
8,447038;0,2896;-0,3510;-1,0775;1,170
8,447750;0,2752;-0,3418;-1,1435;1,225
8,451922;0,2413;-0,3226;-1,1665;1,234
8,459596;0,2307;-0,2887;-1,1801;1,237
8,461986;0,2096;-0,2545;-1,1701;1,216
8,482489;0,1877;-0,2104;-1,1130;1,148
8,483282;0,1695;-0,1805;-1,0423;1,071
8,483830;0,1502;-0,1693;-0,9914;1,017
8,484186;0,1392;-0,1625;-0,9458;0,970
8,491474;0,1413;-0,1413;-0,9481;0,969
8,492309;0,1471;-0,1152;-0,9173;0,936
8,503316;0,1376;-0,1176;-0,9011;0,919
8,504039;0,1229;-0,0864;-0,8804;0,893
8,507053;0,1077;-0,0743;-0,8457;0,856
8,514018;0,1114;-0,0572;-0,8019;0,812
8,516850;0,0865;-0,0352;-0,7682;0,774
8,522222;0,0806;-0,0178;-0,7207;0,725
8,527428;0,0748;-0,0097;-0,6785;0,683
8,534357;0,0596;0,0129;-0,5990;0,602
8,537572;0,0634;0,0214;-0,5297;0,534
8,545027;0,0625;0,0587;-0,4470;0,455
8,547181;0,0519;0,0627;-0,3841;0,393
8,557491;0,0648;0,0670;-0,3172;0,331
8,558108;0,0821;0,0762;-0,2557;0,279
8,562935;0,1178;0,0713;-0,2137;0,254
8,581245;0,1577;0,0809;-0,1675;0,244
8,581930;0,1828;0,0904;-0,1406;0,248
8,582309;0,2123;0,1046;-0,1092;0,261
8,582696;0,2180;0,1188;-0,0686;0,258
8,589071;0,2285;0,1281;-0,0046;0,262
8,600505;0,2109;0,1468;0,0446;0,261
8,601136;0,2082;0,1653;0,0791;0,277
8,610869;0,1917;0,1978;0,0943;0,291
8,611504;0,1809;0,2110;0,1047;0,297
8,623328;0,1757;0,2241;0,0959;0,300
8,624035;0,1714;0,2417;0,0778;0,306
8,624410;0,1728;0,2779;0,0456;0,330
8,634643;0,1607;0,2899;0,0089;0,332
8,635315;0,1544;0,3157;-0,0225;0,352
8,644912;0,1631;0,3550;-0,0155;0,391
8,645642;0,1675;0,4123;-0,0651;0,450
8,657779;0,1864;0,4780;-0,1092;0,525
8,658434;0,2008;0,4947;-0,1905;0,567
8,658785;0,2010;0,5293;-0,2658;0,625
8,666797;0,2110;0,5533;-0,3067;0,667
8,690762;0,2021;0,5999;-0,3326;0,715
8,691402;0,1932;0,6549;-0,3720;0,778
8,691761;0,1511;0,7182;-0,4107;0,841
8,692093;0,1043;0,7613;-0,4391;0,885
8,692437;0,0908;0,8083;-0,4860;0,947
8,698713;0,1245;0,8450;-0,5133;0,996
8,699330;0,1908;0,8717;-0,5259;1,036
8,712797;0,2421;0,9027;-0,5335;1,076
8,713687;0,2785;0,9287;-0,5647;1,122
8,714050;0,3005;0,9212;-0,5862;1,133
8,726091;0,2987;0,9093;-0,5839;1,121
8,726828;0,2874;0,9121;-0,5487;1,103
8,735524;0,2811;0,9250;-0,4998;1,088
8,736287;0,2603;0,9480;-0,4517;1,082
8,746676;0,2585;0,9716;-0,4329;1,095
8,747430;0,2517;0,9672;-0,4480;1,095
8,757277;0,2450;0,9447;-0,4445;1,072
8,758174;0,2482;0,9279;-0,4367;1,055
