time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
3,499769;1,1660;-0,3503;2,8868;3,133
3,503136;1,2643;-0,4869;2,9251;3,224
3,510877;1,3299;-0,6180;2,8675;3,221
3,513170;1,3600;-0,7202;2,7144;3,120
3,522510;1,3568;-0,8035;2,4995;2,955
3,523247;1,3508;-0,8827;2,2184;2,743
3,528352;1,2910;-0,9630;1,9001;2,491
3,533734;1,2122;-1,0399;1,5829;2,249
3,538345;1,1101;-1,0993;1,3100;2,039
3,543395;1,0223;-1,1174;1,2107;1,939
3,548564;0,8324;-1,0465;1,1796;1,783
3,554112;0,5961;-0,9249;0,9919;1,481
3,559465;0,4173;-0,8292;0,8199;1,238
3,564702;0,2847;-0,7446;0,6923;1,056
3,569044;0,2060;-0,6661;0,5753;0,904
3,573765;0,1647;-0,5884;0,4496;0,759
3,578726;0,1448;-0,5061;0,3529;0,634
3,583870;0,1637;-0,4332;0,2228;0,514
3,588863;0,1774;-0,3738;0,0493;0,417
3,593986;0,2188;-0,3228;-0,1200;0,408
3,603040;0,2829;-0,2941;-0,2614;0,485
3,603677;0,4036;-0,2829;-0,3991;0,634
3,612859;0,5046;-0,3082;-0,5520;0,809
3,614153;0,5966;-0,3604;-0,6868;0,979
3,623483;0,6659;-0,4302;-0,7794;1,112
3,624345;0,7329;-0,5223;-0,8632;1,247
3,629407;0,7454;-0,5749;-0,9333;1,326
3,636155;0,6947;-0,6215;-1,0039;1,370
3,639378;0,6195;-0,6720;-1,0797;1,415
3,645682;0,5156;-0,7123;-1,1271;1,429
3,649624;0,4311;-0,7473;-1,1315;1,423
3,655024;0,3373;-0,7916;-1,1265;1,418
3,659632;0,2340;-0,8264;-1,0640;1,367
3,667604;0,1307;-0,8468;-1,0160;1,329
3,670275;0,0507;-0,8724;-0,9631;1,300
3,677856;-0,0301;-0,8793;-0,9196;1,273
3,679756;-0,0979;-0,8773;-0,8425;1,220
3,684818;-0,1483;-0,8712;-0,7700;1,172
3,690168;-0,1769;-0,8708;-0,6781;1,118
3,695155;-0,1841;-0,8569;-0,6053;1,065
3,700616;-0,2037;-0,8535;-0,5322;1,026
3,704955;-0,1830;-0,8701;-0,5019;1,021
3,712433;-0,1652;-0,8732;-0,4619;1,002
3,718191;-0,1357;-0,8913;-0,4121;0,991
3,724234;-0,0848;-0,8954;-0,3814;0,977
3,724819;-0,0311;-0,9000;-0,3362;0,961
3,730084;-0,0078;-0,9000;-0,3006;0,949
3,735453;0,0097;-0,8808;-0,2650;0,920
3,739990;0,0409;-0,8615;-0,2295;0,892
3,745321;0,0623;-0,8466;-0,1989;0,872
3,750465;0,0745;-0,8266;-0,1589;0,845
3,755197;0,0825;-0,8396;-0,1143;0,851
3,760297;0,0723;-0,8234;-0,0604;0,829
3,766761;0,0727;-0,8447;-0,0164;0,848
3,770542;0,0695;-0,8414;0,0321;0,845
3,778456;0,0582;-0,8661;0,0563;0,870
3,780577;0,0434;-0,8804;0,0610;0,884
3,785687;0,0350;-0,8892;0,0702;0,893
3,790898;0,0044;-0,9115;0,0599;0,913
3,795742;-0,0293;-0,9331;0,0398;0,934
3,800758;-0,0564;-0,9635;0,0098;0,965
3,805364;-0,0960;-0,9933;-0,0156;0,998
3,813385;-0,1529;-1,0272;-0,0412;1,039
3,815850;-0,2177;-1,0557;-0,0815;1,081
3,825837;-0,2808;-1,0788;-0,1077;1,120
3,826460;-0,3474;-1,0726;-0,1244;1,134
3,834815;-0,4034;-1,0658;-0,1654;1,152
3,835561;-0,4634;-1,0490;-0,1970;1,164
3,840872;-0,5180;-1,0365;-0,2384;1,183
3,845932;-0,5533;-1,0140;-0,2847;1,190
3,851107;-0,5788;-1,0007;-0,3407;1,205
3,856096;-0,6042;-1,0014;-0,3777;1,229
3,861027;-0,5913;-0,9877;-0,4242;1,227
3,867295;-0,5832;-0,9642;-0,4756;1,223
3,871238;-0,5751;-0,9408;-0,5029;1,212
3,878493;-0,5622;-0,9223;-0,5254;1,201
3,881421;-0,5446;-0,8992;-0,5717;1,197
3,889827;-0,5030;-0,8811;-0,5938;1,176
3,891524;-0,4520;-0,8586;-0,6015;1,142
3,896333;-0,4298;-0,8270;-0,6232;1,121
3,901436;-0,4221;-0,7862;-0,6400;1,098
3,906248;-0,4144;-0,7507;-0,6613;1,083
3,913519;-0,4306;-0,7013;-0,6441;1,045
3,916388;-0,4468;-0,6714;-0,6410;1,030
3,926725;-0,4773;-0,6229;-0,6521;1,020
3,927361;-0,4934;-0,5413;-0,6535;0,982
3,935139;-0,5047;-0,5032;-0,6547;0,968
3,936687;-0,5111;-0,4608;-0,6365;0,937
3,941738;-0,4985;-0,4186;-0,6087;0,891
3,947945;-0,5005;-0,3624;-0,5760;0,845
3,951494;-0,4696;-0,3208;-0,5146;0,767
3,956483;-0,4157;-0,2745;-0,4341;0,661
3,961710;-0,3678;-0,2281;-0,3586;0,562
3,967488;-0,3403;-0,1722;-0,2879;0,478
3,972058;-0,2806;-0,1257;-0,2175;0,377
3,978295;-0,2173;-0,0932;-0,1330;0,271
3,982136;-0,1550;-0,0796;-0,0344;0,178
3,989525;-0,0887;-0,0798;0,0542;0,131
3,992171;-0,0324;-0,0937;0,1281;0,162
3,996763;0,0190;-0,1357;0,1825;0,228
4,002377;0,0708;-0,1435;0,2318;0,282
4,007098;0,1327;-0,1601;0,2615;0,334
4,013157;0,1623;-0,1808;0,2956;0,383
4,017123;0,1981;-0,1769;0,3437;0,434
4,026385;0,2069;-0,1772;0,3724;0,461
4,027213;0,2114;-0,1804;0,3741;0,466
4,035060;0,2038;-0,1830;0,3804;0,469
4,037444;0,1795;-0,1900;0,3816;0,463
4,045862;0,1433;-0,1870;0,3780;0,445
4,047569;0,1095;-0,1885;0,3694;0,429
4,052475;0,0732;-0,1850;0,3514;0,404
4,057345;0,0342;-0,1814;0,3097;0,361
4,062780;-0,0076;-0,1635;0,2684;0,314
4,067524;-0,0383;-0,1648;0,2038;0,265
4,073221;-0,0628;-0,1473;0,1587;0,225
4,078148;-0,0626;-0,1253;0,0905;0,167
4,082631;-0,0618;-0,1370;0,0135;0,151
4,089359;-0,0511;-0,1300;-0,0627;0,153
4,092770;-0,0451;-0,1186;-0,1475;0,195
4,097777;-0,0251;-0,0936;-0,2361;0,255
4,102689;-0,0007;-0,0789;-0,3332;0,342
4,107793;0,0089;-0,0695;-0,4008;0,407
4,113400;0,0274;-0,0655;-0,4627;0,468
4,118404;0,0452;-0,0526;-0,5096;0,514
4,126591;0,0621;-0,0356;-0,5748;0,579
4,127988;0,0686;-0,0051;-0,5917;0,596
4,135208;0,0836;0,0104;-0,6178;0,623
4,138097;0,0974;0,0394;-0,6339;0,643
4,145118;0,1195;0,0582;-0,6496;0,663
4,148308;0,1308;0,0811;-0,6745;0,692
4,156756;0,1503;0,1033;-0,6847;0,709
4,158344;0,1781;0,1155;-0,7090;0,740
4,163264;0,2092;0,1082;-0,7281;0,765
4,168493;0,2343;0,1053;-0,7280;0,772
4,173328;0,2536;0,0832;-0,7135;0,762
4,179274;0,2576;0,0941;-0,6990;0,751
4,183340;0,2418;0,1047;-0,6703;0,720
4,190671;0,2445;0,1198;-0,6655;0,719
4,193531;0,2277;0,1109;-0,6654;0,712
4,201494;0,2201;0,1162;-0,6463;0,693
4,203463;0,2170;0,1070;-0,6463;0,690
4,208533;0,2138;0,0883;-0,6367;0,677
4,213765;0,1916;0,0792;-0,6320;0,665
4,218788;0,1554;0,0700;-0,6509;0,673
4,225103;0,1008;0,0608;-0,6554;0,666
4,228676;0,0661;0,0562;-0,6693;0,675
4,238786;0,0320;0,0422;-0,7020;0,704
4,239438;-0,0012;0,0423;-0,7438;0,745
4,247556;-0,0478;0,0423;-0,7805;0,783
4,248977;-0,0885;0,0279;-0,7930;0,798
4,257059;-0,1475;0,0563;-0,7960;0,811
4,258644;-0,2010;0,0800;-0,7705;0,800
4,263760;-0,2446;0,1083;-0,7215;0,769
4,269238;-0,2977;0,1462;-0,6778;0,755
4,274421;-0,3322;0,1793;-0,6346;0,738
4,279462;-0,3246;0,1982;-0,5730;0,688
4,284367;-0,3090;0,2078;-0,5026;0,625
4,290552;-0,2758;0,1986;-0,4424;0,558
4,294275;-0,2396;0,1900;-0,3735;0,483
4,301765;-0,2003;0,1722;-0,3101;0,407
4,304394;-0,1528;0,1548;-0,2663;0,344
4,312430;-0,1349;0,1522;-0,2089;0,292
4,314648;-0,0986;0,1499;-0,1615;0,241
4,319450;-0,0912;0,1432;-0,1099;0,202
4,325249;-0,0883;0,1652;-0,0873;0,207
4,329492;-0,0989;0,2014;-0,0460;0,229
4,338903;-0,1371;0,2326;-0,0002;0,270
4,339840;-0,1691;0,2729;0,0404;0,324
4,347837;-0,1996;0,3129;0,0856;0,381
4,349548;-0,2286;0,3428;0,1352;0,434
4,357152;-0,2515;0,3960;0,1656;0,497
4,359782;-0,2828;0,4392;0,1673;0,548
4,368096;-0,3084;0,4723;0,1880;0,595
4,369985;-0,3190;0,5003;0,2134;0,631
4,375411;-0,3150;0,5281;0,2385;0,660
4,379984;-0,3063;0,5652;0,2587;0,693
4,384849;-0,3027;0,6261;0,3071;0,760
4,390762;-0,2854;0,6725;0,3501;0,810
4,395073;-0,2738;0,7094;0,3879;0,854
4,401546;-0,2727;0,7465;0,4156;0,897
4,405160;-0,2533;0,7836;0,4286;0,928
4,412840;-0,2252;0,8160;0,4462;0,957
4,415405;-0,1976;0,8436;0,4207;0,963
4,420422;-0,1655;0,8426;0,4002;0,947
4,425825;-0,1569;0,8321;0,3561;0,919
4,430662;-0,1619;0,8263;0,3362;0,907
4,439327;-0,1706;0,8440;0,3213;0,919
4,440308;-0,1828;0,8566;0,3115;0,930
4,447791;-0,2272;0,8830;0,3066;0,962
4,450688;-0,2656;0,8851;0,2782;0,965
4,457648;-0,2983;0,9154;0,2692;1,000
4,460631;-0,3020;0,9262;0,2605;1,008
4,468814;-0,3295;0,9412;0,2519;1,029
4,470884;-0,3334;0,9463;0,2626;1,037
4,475853;-0,3382;0,9511;0,2970;1,052
4,480849;-0,3441;0,9651;0,3454;1,081
4,486028;-0,3372;0,9691;0,4031;1,102
4,491076;-0,3035;0,9823;0,4604;1,126
4,496013;-0,2908;0,9807;0,5316;1,153
4,501966;-0,2849;0,9691;0,5596;1,155
4,506060;-0,3092;0,9761;0,5781;1,176
4,513159;-0,3773;0,9918;0,5493;1,195
4,516350;-0,4691;1,0397;0,5116;1,250
4,525949;-0,5694;1,0911;0,4557;1,312
4,526525;-0,6443;1,1364;0,3769;1,360
4,531491;-0,6933;1,1566;0,2993;1,381
4,539161;-0,7069;1,1378;0,2038;1,355
4,541439;-0,7139;1,0757;0,1426;1,299
4,548033;-0,6910;0,9948;0,1202;1,217
4,551333;-0,6581;0,9242;0,1406;1,143
4,557397;-0,6353;0,8689;0,2272;1,100
4,561352;-0,6380;0,8151;0,3647;1,097
4,568736;-0,5863;0,7535;0,4957;1,076
4,571544;-0,5242;0,6466;0,6437;1,052
4,576445;-0,4239;0,5138;0,7611;1,011
4,581712;-0,3192;0,3699;0,8670;0,995
4,586715;-0,2192;0,2195;0,9569;1,006
4,591823;-0,1425;0,0485;1,0451;1,056
4,602424;-0,0501;-0,1290;1,1129;1,122
4,603106;-0,0125;-0,3083;1,1558;1,196
4,606574;-0,0475;-0,4565;1,2502;1,332
4,613319;-0,1203;-0,5647;1,2913;1,415
4,616742;-0,2201;-0,6860;1,2846;1,473
4,625990;-0,2956;-0,8122;1,2777;1,543
4,626954;-0,3828;-0,9196;1,2759;1,619
4,631778;-0,4240;-1,0420;1,2936;1,714
4,639783;-0,4336;-1,1749;1,3454;1,838
4,641946;-0,4502;-1,2753;1,3928;1,941
4,648737;-0,4506;-1,3625;1,4312;2,027
4,651948;-0,4021;-1,4318;1,4606;2,084
4,657638;-0,3197;-1,4976;1,4858;2,134
4,662232;-0,2139;-1,5454;1,5403;2,192
4,669356;-0,0476;-1,6038;1,6239;2,283
4,672360;0,1736;-1,6537;1,6936;2,373
4,679898;0,4157;-1,6995;1,7494;2,474
4,682307;0,6736;-1,7271;1,7434;2,545
4,687249;0,9237;-1,7649;1,7093;2,625
4,692471;1,1520;-1,7989;1,6518;2,700
4,697523;1,3499;-1,8434;1,5472;2,759
4,702580;1,5090;-1,9177;1,3764;2,802
4,707383;1,6450;-2,0027;1,2208;2,865
4,715280;1,7448;-2,0939;1,0134;2,908
4,717747;1,8050;-2,1912;0,7495;2,936
4,729465;1,8220;-2,2614;0,4865;2,945
4,730994;1,7873;-2,3093;0,2340;2,930
4,738528;1,7208;-2,3446;-0,0035;2,908
4,739335;1,6419;-2,3480;-0,2210;2,874
4,742501;1,5600;-2,3483;-0,3996;2,847
4,747975;1,4650;-2,3357;-0,5680;2,815
4,752775;1,3845;-2,3100;-0,6879;2,780
4,758283;1,3080;-2,2761;-0,8360;2,755
4,763078;1,2584;-2,2670;-0,9739;2,770
4,769227;1,2200;-2,2635;-1,0777;2,788
4,772992;1,1775;-2,2559;-1,1619;2,797
4,780158;1,1442;-2,2630;-1,2265;2,817
4,783004;1,1142;-2,2463;-1,2573;2,805
4,791634;1,1012;-2,2437;-1,2784;2,807
4,793311;1,0712;-2,2217;-1,3234;2,799
4,798565;1,0574;-2,1990;-1,3253;2,777
4,803296;1,0547;-2,1802;-1,2941;2,746
4,808549;1,0584;-2,1649;-1,2586;2,719
4,815490;1,0735;-2,1434;-1,2286;2,694
4,818881;1,1243;-2,1345;-1,1849;2,688
4,829257;1,1681;-2,1284;-1,1805;2,700
4,830197;1,2057;-2,1490;-1,2056;2,743
4,838225;1,2380;-2,1628;-1,2079;2,769
4,839141;1,2468;-2,1792;-1,2016;2,783
4,843539;1,2518;-2,1937;-1,1484;2,775
4,848819;1,2251;-2,2158;-1,0629;2,746
4,853672;1,1862;-2,2408;-0,9785;2,718
4,858873;1,1303;-2,2400;-0,8952;2,664
4,863682;1,0620;-2,2470;-0,7699;2,602
4,869857;0,9715;-2,2283;-0,6695;2,521
4,873649;0,8679;-2,1934;-0,5559;2,423
4,880680;0,7698;-2,1520;-0,4147;2,323
4,883648;0,6910;-2,1328;-0,2696;2,258
4,892066;0,6500;-2,1073;-0,1494;2,210
4,893475;0,6319;-2,0899;-0,0205;2,183
4,898768;0,6363;-2,0520;0,0885;2,150
4,903700;0,6629;-2,0416;0,2111;2,157
4,908765;0,6927;-2,0398;0,3141;2,177
4,915697;0,7256;-2,0324;0,3878;2,193
4,918960;0,7572;-2,0149;0,4469;2,198
4,928423;0,7926;-1,9779;0,4867;2,186
4,929197;0,8132;-1,9312;0,5169;2,158
4,937720;0,8243;-1,8942;0,5327;2,133
4,940047;0,8312;-1,8290;0,5439;2,081
4,948447;0,8248;-1,7548;0,5554;2,017
4,949435;0,7959;-1,6814;0,5385;1,937
4,954273;0,7686;-1,6043;0,5508;1,862
4,959311;0,7620;-1,5092;0,5302;1,772
4,964632;0,7475;-1,4202;0,5101;1,684
4,969547;0,7391;-1,3326;0,4715;1,595
4,974540;0,7315;-1,2464;0,4671;1,519
4,980980;0,7293;-1,1713;0,4251;1,444
4,984770;0,7462;-1,0929;0,3886;1,379
4,992263;0,7580;-1,0158;0,3480;1,314
4,994626;0,7739;-0,9496;0,3224;1,267
5,003909;0,7938;-0,8799;0,2829;1,218
5,005085;0,8224;-0,8257;0,2297;1,188
5,010256;0,8262;-0,7724;0,1770;1,145
5,016548;0,8293;-0,7439;0,1295;1,122
5,020571;0,8175;-0,7161;0,0824;1,090
5,028032;0,8294;-0,6890;0,0451;1,079
5,031081;0,8364;-0,6767;-0,0061;1,076
5,048252;0,8388;-0,6505;-0,0859;1,065
5,048886;0,8176;-0,6198;-0,1414;1,036
5,049247;0,7922;-0,6182;-0,1920;1,023
5,056808;0,7530;-0,5832;-0,2281;0,979
5,057413;0,7193;-0,5627;-0,2497;0,947
5,065859;0,6668;-0,5376;-0,2712;0,898
5,066536;0,6241;-0,5222;-0,2927;0,865
5,074808;0,6007;-0,5164;-0,2997;0,847
5,075425;0,5724;-0,4772;-0,3306;0,815
5,083567;0,5726;-0,4715;-0,3710;0,829
5,085372;0,5628;-0,4705;-0,3874;0,830
5,095183;0,5669;-0,4599;-0,3800;0,823
5,095829;0,5752;-0,4729;-0,3871;0,839
5,105745;0,5875;-0,4760;-0,3656;0,840
5,106406;0,6085;-0,4786;-0,3396;0,845
5,110504;0,6238;-0,4805;-0,3092;0,846
5,117329;0,6285;-0,4817;-0,2696;0,837
5,120997;0,6466;-0,4964;-0,2400;0,850
5,128198;0,6591;-0,5437;-0,1966;0,877
5,130719;0,6805;-0,6140;-0,1870;0,935
5,143011;0,7014;-0,6882;-0,1588;0,995
5,143663;0,7171;-0,7758;-0,1358;1,065
5,152043;0,7232;-0,8435;-0,1083;1,116
5,152656;0,7247;-0,9201;-0,1003;1,176
5,155657;0,7124;-1,0106;-0,0971;1,240
5,161729;0,7056;-1,0674;-0,0798;1,282
5,166746;0,6712;-1,1146;-0,0862;1,304
5,172783;0,6330;-1,1668;-0,1068;1,332
5,176130;0,6057;-1,2005;-0,1319;1,351
5,184079;0,5892;-1,2301;-0,1375;1,371
5,186099;0,5259;-1,2461;-0,1760;1,364
5,195149;0,4733;-1,2679;-0,1806;1,365
5,195906;0,4117;-1,2668;-0,2086;1,348
5,206917;0,3650;-1,2333;-0,2312;1,307
5,207653;0,3518;-1,2247;-0,2533;1,299
5,211673;0,3240;-1,2028;-0,2941;1,280
5,218587;0,3146;-1,1866;-0,3248;1,270
5,221805;0,3187;-1,1808;-0,3504;1,272
5,230631;0,3120;-1,1758;-0,3756;1,273
5,232104;0,3328;-1,1714;-0,3957;1,280
5,245360;0,3663;-1,1724;-0,4012;1,292
5,246282;0,3985;-1,1643;-0,3970;1,293
5,254143;0,4196;-1,1471;-0,3735;1,277
5,254843;0,4585;-1,1302;-0,3690;1,274
5,263359;0,4675;-1,0991;-0,3501;1,245
5,264123;0,4516;-1,0490;-0,3791;1,203
5,266460;0,4114;-1,0038;-0,3890;1,152
5,274360;0,4046;-0,9680;-0,3941;1,121
5,276840;0,3837;-0,9417;-0,4087;1,096
5,284967;0,3537;-0,9058;-0,4426;1,068
5,286793;0,3055;-0,8361;-0,4669;1,005
5,296066;0,2295;-0,7518;-0,4675;0,915
5,296942;0,1831;-0,6576;-0,4395;0,812
5,307265;0,0941;-0,5629;-0,3975;0,695
5,308001;0,0243;-0,4676;-0,3463;0,582
5,318829;-0,0174;-0,3765;-0,3003;0,482
5,319543;-0,0361;-0,2654;-0,2118;0,342
5,321955;-0,0326;-0,1727;-0,1144;0,210
5,330525;-0,0168;-0,0981;0,0110;0,100
5,332396;0,0013;-0,0463;0,1930;0,198
5,345446;0,0354;0,0164;0,3835;0,385
5,346269;0,1141;0,0471;0,5682;0,581
5,354947;0,1989;0,0649;0,7135;0,744
5,355662;0,2996;0,0604;0,8340;0,888
5,363823;0,4087;0,0427;0,9373;1,023
5,364567;0,5384;0,0219;0,9963;1,133
5,367924;0,6656;-0,0117;1,1302;1,312
5,374866;0,8050;-0,0202;1,3101;1,538
5,377881;0,9352;-0,0326;1,4796;1,751
5,385949;1,0607;-0,0349;1,5866;1,909
5,387869;1,1391;-0,0703;1,6504;2,007
5,396795;1,2286;-0,0867;1,6855;2,088
5,397915;1,3348;-0,1130;1,6970;2,162
5,408095;1,3962;-0,1496;1,6611;2,175
5,408951;1,4710;-0,2017;1,5683;2,160
5,419305;1,5309;-0,2598;1,4860;2,149
5,420024;1,5523;-0,3242;1,3996;2,115
5,423128;1,5401;-0,3617;1,2520;2,017
5,430536;1,4894;-0,3675;1,0911;1,883
5,433424;1,3952;-0,3802;0,9361;1,723
5,445958;1,3001;-0,3663;0,8062;1,573
5,446730;1,2179;-0,3546;0,7061;1,452
5,454451;1,1575;-0,3689;0,5833;1,348
5,455143;1,1274;-0,3709;0,4520;1,270
5,464189;1,1221;-0,3653;0,2978;1,217
5,464903;1,1362;-0,3711;0,1257;1,202
5,475119;1,1741;-0,3930;-0,0453;1,239
5,475874;1,1732;-0,4166;-0,2392;1,268
5,478877;1,2101;-0,4320;-0,4417;1,359
5,486608;1,2368;-0,4440;-0,6049;1,447
5,488992;1,2486;-0,4621;-0,7577;1,532
5,496989;1,2406;-0,4761;-0,8956;1,602
5,498925;1,2226;-0,4765;-1,0232;1,664
5,508657;1,1802;-0,4774;-1,1122;1,690
5,509357;1,1229;-0,4881;-1,2008;1,715
5,518482;1,0649;-0,4843;-1,2894;1,741
5,519109;1,0303;-0,4851;-1,3635;1,776
5,529405;0,9757;-0,4998;-1,4376;1,808
5,530082;0,9252;-0,4997;-1,4975;1,830
5,533703;0,8642;-0,4892;-1,5242;1,819
5,544427;0,7927;-0,4779;-1,5513;1,806
5,545114;0,7344;-0,4704;-1,5644;1,791
5,553151;0,6702;-0,4619;-1,5732;1,771
5,554174;0,6046;-0,4523;-1,5492;1,723
5,561924;0,5664;-0,4461;-1,5163;1,679
5,564016;0,5268;-0,4576;-1,4699;1,627
5,572878;0,4810;-0,4676;-1,4434;1,592
5,573923;0,4482;-0,4664;-1,4130;1,554
5,578676;0,4189;-0,4733;-1,3692;1,508
5,585041;0,3935;-0,4833;-1,3167;1,457
5,589286;0,3720;-0,5012;-1,2699;1,415
5,595866;0,3597;-0,5128;-1,2240;1,375
5,599155;0,3328;-0,5084;-1,1837;1,331
5,606945;0,3300;-0,5216;-1,1443;1,300
5,608981;0,3133;-0,5192;-1,1248;1,278
5,617841;0,2973;-0,5298;-1,0867;1,245
5,619573;0,2678;-0,5345;-1,0589;1,216
5,630126;0,2108;-0,5286;-1,0554;1,199
5,630830;0,1503;-0,5124;-1,0523;1,180
5,634338;0,0813;-0,4860;-1,0208;1,134
5,646007;-0,0056;-0,4447;-0,9848;1,081
5,646810;-0,1061;-0,4126;-0,9252;1,019
5,655127;-0,1870;-0,3801;-0,8706;0,968
5,655840;-0,2726;-0,3569;-0,8306;0,944
5,664226;-0,3489;-0,3383;-0,7668;0,908
5,665098;-0,4115;-0,3100;-0,7175;0,883
5,674966;-0,4606;-0,2817;-0,6970;0,882
5,675680;-0,4868;-0,2772;-0,6958;0,893
5,686317;-0,4901;-0,2681;-0,6802;0,880
5,687046;-0,4944;-0,2782;-0,6598;0,870
5,690189;-0,4995;-0,2931;-0,6586;0,877
5,697446;-0,4910;-0,3033;-0,6334;0,857
5,700612;-0,4831;-0,3424;-0,5842;0,832
5,708567;-0,5045;-0,3623;-0,5208;0,811
5,712037;-0,5263;-0,3728;-0,4526;0,788
5,719879;-0,5439;-0,3738;-0,3940;0,769
5,720642;-0,5762;-0,3702;-0,3449;0,767
5,729560;-0,6090;-0,3620;-0,3150;0,775
5,730221;-0,6515;-0,3589;-0,2754;0,793
5,744971;-0,6655;-0,3561;-0,2357;0,791
5,745853;-0,6795;-0,3727;-0,2007;0,801
5,746230;-0,7127;-0,3658;-0,1655;0,818
5,753998;-0,7363;-0,3689;-0,1253;0,833
5,755258;-0,7647;-0,3485;-0,0755;0,844
5,762670;-0,8122;-0,3235;-0,0399;0,875
5,765715;-0,8357;-0,2797;-0,0090;0,881
5,773630;-0,8449;-0,2314;0,0267;0,876
5,775080;-0,8399;-0,1976;0,0672;0,865
5,784974;-0,8350;-0,1782;0,0981;0,859
5,785803;-0,8065;-0,1539;0,1672;0,838
5,790198;-0,7498;-0,1486;0,1978;0,790
5,796630;-0,6984;-0,1334;0,2808;0,764
5,800898;-0,6284;-0,1177;0,3443;0,726
5,808879;-0,5494;-0,0968;0,3932;0,683
5,811141;-0,4568;-0,0848;0,4752;0,665
5,821303;-0,3791;-0,0627;0,5616;0,680
5,822150;-0,3115;-0,0399;0,6476;0,720
5,831428;-0,2682;-0,0309;0,7188;0,768
5,832127;-0,2106;-0,0261;0,7802;0,808
5,847219;-0,1525;-0,0400;0,8126;0,828
5,847994;-0,0937;-0,0584;0,7970;0,805
5,848346;-0,0430;-0,0815;0,7815;0,787
5,855737;0,0000;-0,1140;0,7277;0,737
5,856638;0,0215;-0,1515;0,6550;0,673
5,865389;0,0459;-0,1988;0,5588;0,595
5,866331;0,0256;-0,2129;0,4341;0,484
5,875296;-0,0155;-0,2131;0,3100;0,376
5,876224;-0,0867;-0,1996;0,2007;0,296
5,886415;-0,1741;-0,1726;0,0967;0,264
5,887129;-0,2444;-0,1416;-0,0162;0,283
5,898022;-0,2984;-0,1115;-0,1189;0,340
5,898762;-0,3413;-0,0966;-0,2594;0,439
5,901244;-0,3833;-0,0920;-0,3992;0,561
5,908799;-0,4250;-0,0596;-0,5433;0,692
5,911876;-0,4237;-0,0374;-0,6676;0,792
5,919816;-0,4230;-0,0255;-0,7915;0,898
5,922026;-0,4134;-0,0046;-0,9102;1,000
5,931875;-0,3857;-0,0034;-1,0189;1,089
5,932547;-0,3831;0,0068;-1,0890;1,154
5,947264;-0,3770;0,0261;-1,1301;1,192
5,948044;-0,3772;0,0547;-1,1567;1,218
5,948399;-0,3886;0,0687;-1,1833;1,247
5,955673;-0,3922;0,1112;-1,1955;1,263
5,956527;-0,3880;0,1393;-1,1982;1,267
5,964944;-0,3713;0,1624;-1,2104;1,276
5,967488;-0,3515;0,1520;-1,2180;1,277
5,974414;-0,3285;0,1274;-1,2208;1,271
5,976841;-0,3116;0,1027;-1,2141;1,258
5,985195;-0,2960;0,0879;-1,2124;1,251
5,987089;-0,3101;0,0732;-1,1964;1,238
5,996243;-0,3442;0,0827;-1,1472;1,201
5,997192;-0,3217;0,0685;-1,1220;1,169
6,010723;-0,3191;0,0497;-1,0827;1,130
6,011507;-0,3504;0,0503;-1,0244;1,084
6,012625;-0,3582;0,0510;-0,9710;1,036
6,019378;-0,3615;0,0423;-0,9082;0,978
6,022198;-0,3842;0,0528;-0,8552;0,939
6,029788;-0,3928;0,0540;-0,8022;0,895
6,032576;-0,3967;0,0455;-0,7446;0,845
6,045473;-0,4103;0,0325;-0,6871;0,801
6,046379;-0,4336;-0,0092;-0,6202;0,757
6,053094;-0,4443;-0,0123;-0,5305;0,692
6,053786;-0,4456;-0,0153;-0,4511;0,634
6,057538;-0,4472;-0,0087;-0,3771;0,585
6,063709;-0,4395;-0,0114;-0,3277;0,548
6,067989;-0,4558;-0,0044;-0,2502;0,520
6,075083;-0,4389;0,0312;-0,1924;0,480
6,078052;-0,4317;0,0333;-0,1162;0,448
6,086464;-0,4056;0,0356;-0,0597;0,412
6,088223;-0,3654;0,0378;0,0011;0,367
6,097681;-0,3206;0,0447;0,0472;0,327
6,098343;-0,2806;0,0561;0,0503;0,291
6,110405;-0,2308;0,0625;0,0344;0,242
6,111105;-0,2091;0,0686;0,0094;0,220
6,112935;-0,1675;0,0553;-0,0057;0,176
6,121492;-0,1773;0,0560;-0,0301;0,188
6,123209;-0,1810;0,0755;-0,0255;0,198
6,133165;-0,1835;0,0993;-0,0588;0,217
6,133994;-0,1896;0,1131;-0,0869;0,237
6,149032;-0,2090;0,1408;-0,1004;0,271
6,149793;-0,2229;0,1539;-0,1089;0,292
6,150158;-0,2221;0,1621;-0,1126;0,297
6,156496;-0,2355;0,2034;-0,1351;0,339
6,164966;-0,2821;0,2443;-0,1575;0,405
6,165748;-0,3049;0,2990;-0,1749;0,462
6,169219;-0,3183;0,3438;-0,2112;0,514
6,176912;-0,3272;0,3786;-0,2709;0,569
6,179038;-0,3220;0,4084;-0,3159;0,608
6,187395;-0,3122;0,4189;-0,3605;0,635
6,189357;-0,3169;0,4198;-0,3999;0,661
6,198880;-0,3026;0,4587;-0,4438;0,706
6,199602;-0,3121;0,5022;-0,4731;0,757
6,210746;-0,3265;0,5312;-0,4929;0,795
6,211451;-0,3410;0,5937;-0,5126;0,855
6,213692;-0,3463;0,6370;-0,4753;0,867
