time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5,302644;-0,8899;-0,4331;-0,1344;0,999
5,305323;-0,8403;-0,3723;-0,0879;0,923
5,316558;-0,8246;-0,3071;-0,0550;0,882
5,317125;-0,8140;-0,2135;-0,0639;0,844
5,320466;-0,8083;-0,0774;-0,1096;0,819
5,332904;-0,7978;0,0677;-0,1967;0,824
5,333549;-0,7682;0,1979;-0,3014;0,849
5,339548;-0,7336;0,3419;-0,4143;0,909
5,341373;-0,6990;0,4521;-0,5740;1,011
5,347104;-0,6833;0,5382;-0,7426;1,144
5,351467;-0,7056;0,6193;-0,8489;1,266
5,358673;-0,7565;0,6957;-0,8981;1,365
5,360826;-0,8072;0,7531;-0,9146;1,434
5,370342;-0,8576;0,7963;-0,9177;1,487
5,370945;-0,9079;0,8255;-0,8838;1,512
5,376046;-0,8961;0,8692;-0,7698;1,467
5,381757;-0,8890;0,8941;-0,6235;1,407
5,386425;-0,8487;0,9239;-0,5213;1,359
5,392237;-0,7799;0,9825;-0,4531;1,334
5,396415;-0,6968;1,0267;-0,3801;1,298
5,403535;-0,5994;1,0803;-0,3306;1,279
5,406504;-0,5257;1,1336;-0,3139;1,288
5,416991;-0,5089;1,1913;-0,3343;1,338
5,417549;-0,5153;1,2391;-0,3584;1,389
5,422468;-0,5304;1,2674;-0,4291;1,439
5,434153;-0,5351;1,2572;-0,5320;1,466
5,434908;-0,5532;1,2228;-0,6914;1,510
5,441413;-0,6180;1,1932;-0,8738;1,603
5,441970;-0,6819;1,1539;-1,0126;1,680
5,448134;-0,7783;1,1291;-1,1466;1,788
5,451647;-0,8502;1,1093;-1,2762;1,893
5,458748;-0,9454;1,1185;-1,4305;2,047
5,462028;-0,9877;1,1519;-1,5714;2,184
5,469474;-1,0153;1,2192;-1,6563;2,294
5,471931;-1,0716;1,3299;-1,6519;2,376
5,476343;-1,1328;1,4027;-1,6399;2,437
5,482195;-1,1754;1,4950;-1,5770;2,471
5,486982;-1,2043;1,5733;-1,4393;2,449
5,492224;-1,2198;1,6184;-1,2647;2,389
5,497176;-1,2175;1,6635;-1,0767;2,326
5,503412;-1,1734;1,6944;-0,9275;2,260
5,507176;-1,1162;1,6916;-0,8166;2,185
5,517170;-1,0268;1,6743;-0,7481;2,102
5,517751;-0,9480;1,6375;-0,7024;2,018
5,521822;-0,8939;1,6290;-0,6743;1,977
5,532031;-0,8835;1,6296;-0,6924;1,979
5,532834;-0,8926;1,6584;-0,7040;2,011
5,539252;-0,9450;1,7010;-0,7234;2,076
5,543212;-0,9644;1,7575;-0,7652;2,146
5,548677;-0,9555;1,8183;-0,8009;2,205
5,552452;-0,9090;1,8643;-0,8451;2,240
5,559148;-0,8249;1,8815;-0,9125;2,248
5,564579;-0,7319;1,8985;-0,9748;2,256
5,570484;-0,6154;1,9107;-0,9798;2,234
5,572097;-0,5229;1,9565;-0,9898;2,254
5,581708;-0,4540;2,0359;-1,0101;2,318
5,582317;-0,4131;2,1154;-1,0120;2,381
5,587719;-0,3903;2,1905;-0,9767;2,430
5,592746;-0,4236;2,2754;-0,8997;2,483
5,597912;-0,4699;2,3367;-0,7285;2,492
5,602992;-0,5627;2,4031;-0,4248;2,504
5,608381;-0,6830;2,4459;-0,0318;2,540
5,617245;-0,7976;2,4315;0,3650;2,585
5,617949;-0,8735;2,4123;0,6941;2,658
5,632156;-0,8920;2,3261;0,9708;2,674
5,633017;-0,8394;2,1775;1,1765;2,613
5,633479;-0,7396;2,0047;1,3262;2,515
5,639394;-0,6072;1,7932;1,4681;2,396
5,643025;-0,4328;1,6100;1,5596;2,283
5,648736;-0,2209;1,4837;1,5815;2,180
5,653262;-0,0097;1,4094;1,5963;2,129
5,659671;0,1866;1,3584;1,5941;2,103
5,663360;0,3535;1,3022;1,5939;2,088
5,670468;0,4961;1,2695;1,5426;2,058
5,673554;0,6430;1,2222;1,4781;2,023
5,681726;0,7559;1,1843;1,4334;2,007
5,683166;0,8348;1,1369;1,3650;1,963
5,688476;0,8800;1,0801;1,3154;1,916
5,693121;0,9203;0,9948;1,2796;1,864
5,698482;0,9605;0,9099;1,2524;1,822
5,704487;0,9866;0,8398;1,3248;1,853
5,708507;1,0368;0,7652;1,4009;1,903
5,717629;1,0539;0,6814;1,4093;1,887
5,718434;1,0860;0,5883;1,4125;1,876
5,732606;1,1236;0,5098;1,4679;1,918
5,733226;1,1473;0,4410;1,5470;1,976
5,733577;1,1332;0,3962;1,6261;2,021
5,739097;1,1048;0,3562;1,7051;2,063
5,743502;1,1048;0,3018;1,8514;2,177
5,749045;1,0994;0,2234;2,0315;2,321
5,753679;1,1362;0,1304;2,2029;2,482
5,763679;1,2006;0,0276;2,3417;2,632
5,764458;1,3214;-0,1090;2,4008;2,743
5,769191;1,4843;-0,2509;2,4140;2,845
5,774152;1,6658;-0,4123;2,3481;2,908
5,781639;1,8519;-0,5789;2,2607;2,979
5,785031;1,9858;-0,7603;2,0513;2,955
5,792665;2,0395;-0,8653;1,8728;2,901
5,794057;1,9993;-0,8749;1,6769;2,752
5,798463;1,9372;-0,8893;1,4678;2,588
5,803798;1,8966;-0,9420;1,3693;2,522
5,809279;1,7865;-0,9895;1,1316;2,335
5,816692;1,6453;-1,0318;0,9121;2,146
5,819121;1,5495;-1,1259;0,7578;2,060
5,831461;1,4271;-1,1808;0,6535;1,964
5,832038;1,3019;-1,2299;0,6274;1,898
5,838672;1,2070;-1,2827;0,6405;1,874
5,839297;1,1087;-1,3486;0,6879;1,877
5,843983;1,0496;-1,4182;0,8175;1,945
5,849173;0,9720;-1,4724;1,0150;2,035
5,854371;0,9044;-1,5065;1,2425;2,152
5,859095;0,8654;-1,5447;1,4339;2,278
5,864450;0,8359;-1,6111;1,5901;2,413
5,868935;0,8205;-1,7012;1,6786;2,527
5,874541;0,7856;-1,7959;1,7672;2,639
5,880628;0,7409;-1,8765;1,7946;2,700
5,885144;0,6622;-1,9191;1,7280;2,666
5,891750;0,5497;-1,9335;1,5918;2,564
5,895484;0,4462;-1,8911;1,3865;2,387
5,899829;0,3564;-1,8400;1,1887;2,219
5,904537;0,2609;-1,7847;0,9742;2,050
5,910328;0,1740;-1,7444;0,7524;1,908
5,917869;0,1002;-1,6999;0,4846;1,770
5,920154;0,0442;-1,6509;0,2562;1,671
5,934583;-0,0130;-1,6309;0,0715;1,632
5,935207;-0,0429;-1,6109;-0,0988;1,614
5,935561;-0,0647;-1,6052;-0,2695;1,629
5,941680;-0,0735;-1,6233;-0,4121;1,676
5,944680;-0,0933;-1,6364;-0,5175;1,719
5,950421;-0,1335;-1,6349;-0,5907;1,743
5,955057;-0,1798;-1,6044;-0,6030;1,723
5,960975;-0,1892;-1,5306;-0,5737;1,646
5,965558;-0,1907;-1,4424;-0,5027;1,539
5,971223;-0,1508;-1,3588;-0,4043;1,426
5,975174;-0,0984;-1,2753;-0,2639;1,306
5,982542;-0,0287;-1,1870;-0,1338;1,195
5,986225;0,0392;-1,0798;-0,0374;1,081
5,993735;0,1150;-0,9776;0,0589;0,986
5,995503;0,2132;-0,8997;0,1316;0,934
6,004245;0,3196;-0,8413;0,1810;0,918
6,005800;0,4296;-0,7687;0,1926;0,901
6,010683;0,5340;-0,6869;0,2142;0,896
6,018028;0,6283;-0,6195;0,2410;0,915
6,021262;0,7319;-0,5667;0,2680;0,964
6,036025;0,8307;-0,5283;0,2950;1,028
6,036781;0,9251;-0,5185;0,2933;1,100
6,037192;0,9964;-0,5135;0,2915;1,158
6,043183;1,0402;-0,5227;0,3183;1,207
6,050536;1,0279;-0,5461;0,3117;1,205
6,051351;1,0171;-0,5790;0,2907;1,206
6,055591;0,9601;-0,6309;0,2888;1,185
6,060973;0,9142;-0,6443;0,3059;1,160
6,066156;0,8603;-0,6625;0,3181;1,131
6,071917;0,7648;-0,6805;0,3160;1,071
6,076335;0,6754;-0,7319;0,3043;1,041
6,082509;0,5967;-0,8119;0,2259;1,033
6,086414;0,5239;-0,8871;0,1767;1,045
6,093494;0,4567;-0,9432;0,1519;1,059
6,096351;0,3664;-1,0042;0,0801;1,072
6,104669;0,2623;-1,0078;-0,0245;1,042
6,106259;0,1393;-1,0164;-0,0949;1,030
6,111428;0,0213;-1,0012;-0,1550;1,013
6,119837;-0,0443;-0,9718;-0,2003;0,993
6,121844;-0,0674;-0,9522;-0,2118;0,978
6,137414;-0,0578;-0,9708;-0,2137;0,996
6,137948;-0,0395;-0,9847;-0,2205;1,010
6,138221;-0,0028;-1,0033;-0,2368;1,031
6,144479;0,0285;-1,0076;-0,2532;1,039
6,151731;0,0832;-1,0261;-0,2556;1,061
6,152277;0,1376;-1,0207;-0,2247;1,054
6,162123;0,1774;-1,0200;-0,1798;1,051
6,162725;0,1981;-1,0383;-0,1496;1,068
6,166737;0,2045;-1,0327;-0,1053;1,058
6,172905;0,1921;-1,0222;-0,0516;1,041
6,177479;0,1992;-0,9926;-0,0073;1,012
6,184587;0,1922;-0,9393;0,0325;0,959
6,187771;0,1809;-0,9196;0,0680;0,940
6,194777;0,1651;-0,8761;0,0609;0,894
6,197328;0,1306;-0,8377;0,0164;0,848
6,207503;0,0914;-0,8378;-0,0225;0,843
6,208092;0,0668;-0,8142;-0,0844;0,821
6,212139;0,0661;-0,8004;-0,1501;0,817
6,219280;0,0700;-0,7773;-0,2483;0,819
6,222552;0,0498;-0,7688;-0,3504;0,846
6,237343;0,0389;-0,7175;-0,4324;0,839
6,237868;0,0180;-0,6521;-0,4945;0,819
6,238139;0,0253;-0,5821;-0,5513;0,802
6,244999;0,0800;-0,4884;-0,6315;0,802
6,252267;0,1389;-0,3997;-0,6970;0,815
6,252801;0,1878;-0,3398;-0,7816;0,873
6,263189;0,2698;-0,2942;-0,8566;0,945
6,263789;0,3325;-0,2726;-0,9126;1,009
6,267513;0,3954;-0,2462;-1,0117;1,114
6,274642;0,4443;-0,2149;-1,1349;1,238
6,278485;0,4461;-0,1644;-1,2391;1,327
6,285644;0,4153;-0,0803;-1,2910;1,359
6,288531;0,3568;0,0181;-1,3289;1,376
6,296538;0,2753;0,1071;-1,3960;1,427
6,297307;0,1849;0,2009;-1,4637;1,489
6,307398;0,0857;0,2852;-1,5607;1,589
6,308144;0,0155;0,3888;-1,5867;1,634
6,319602;-0,0161;0,5211;-1,5368;1,623
6,320276;-0,0525;0,6583;-1,5118;1,650
6,323021;-0,0844;0,7524;-1,5450;1,721
6,337720;-0,0782;0,8179;-1,5692;1,771
6,338373;-0,0534;0,8977;-1,5126;1,760
6,338726;-0,0195;0,9871;-1,4423;1,748
6,345664;0,0090;1,0765;-1,4349;1,794
6,351757;0,0273;1,1707;-1,4376;1,854
6,352591;0,0978;1,2698;-1,4124;1,902
6,363379;0,2108;1,3736;-1,3544;1,941
6,364014;0,3138;1,4775;-1,2590;1,966
6,368380;0,3881;1,5623;-1,1501;1,978
6,374818;0,4435;1,6376;-1,0564;1,999
6,378749;0,4420;1,6986;-0,9680;2,004
6,385876;0,4413;1,7691;-0,8895;2,029
6,389154;0,3936;1,8110;-0,8257;2,029
6,397696;0,3421;1,8577;-0,7765;2,042
6,398533;0,3201;1,8805;-0,7514;2,050
6,408044;0,2988;1,9225;-0,7361;2,080
6,408788;0,2684;1,9692;-0,6733;2,098
6,419962;0,2576;2,0112;-0,6010;2,115
6,420634;0,2518;2,0723;-0,5338;2,155
6,423459;0,2315;2,1381;-0,4285;2,193
6,438262;0,2396;2,1847;-0,3136;2,220
6,439094;0,2473;2,2406;-0,2223;2,265
6,439435;0,2257;2,2724;-0,1449;2,288
6,445902;0,1652;2,3040;-0,0285;2,310
6,452687;0,0994;2,3113;0,0458;2,314
6,453410;0,0805;2,3230;0,0734;2,326
6,463656;0,0894;2,3295;0,0785;2,333
6,464407;0,1452;2,3548;0,0657;2,360
6,468669;0,1904;2,3941;0,0350;2,402
6,475105;0,2395;2,4618;-0,0137;2,473
6,479212;0,3069;2,5387;-0,0664;2,558
6,485661;0,3975;2,6010;-0,0707;2,632
6,490358;0,5209;2,6441;-0,0987;2,697
6,497770;0,6534;2,6440;-0,1362;2,727
6,500242;0,7617;2,6297;-0,1882;2,744
6,507829;0,8033;2,6059;-0,2212;2,736
6,510509;0,7973;2,5727;-0,2452;2,705
6,520133;0,7059;2,5684;-0,2268;2,673
6,520683;0,5580;2,5357;-0,2093;2,605
6,539026;0,3965;2,5271;-0,1496;2,562
6,539784;0,2451;2,4902;-0,0338;2,502
6,540191;0,0989;2,4536;0,1668;2,461
6,540600;-0,0284;2,3694;0,4236;2,407
6,546113;-0,1180;2,2615;0,6843;2,366
6,553000;-0,1176;2,1155;0,9063;2,304
6,554452;-0,0512;1,9505;1,0471;2,214
6,562864;0,0479;1,7902;1,1692;2,139
6,565417;0,1368;1,6156;1,2489;2,047
6,575358;0,1680;1,4315;1,3483;1,974
6,575967;0,1467;1,2523;1,4913;1,953
6,586560;0,0968;1,0300;1,6349;1,935
6,587144;0,0474;0,8318;1,6690;1,865
6,590214;0,0178;0,6002;1,6324;1,739
6,597448;-0,0254;0,3351;1,5395;1,576
6,600634;-0,0626;0,0749;1,4239;1,427
6,607919;-0,1273;-0,1468;1,2950;1,310
6,610977;-0,2194;-0,3062;1,1046;1,167
6,619870;-0,3438;-0,4032;0,9098;1,053
6,620465;-0,4864;-0,4761;0,7483;1,012
6,643564;-0,6236;-0,5247;0,6481;1,041
6,644684;-0,7367;-0,6016;0,6137;1,132
6,645356;-0,8308;-0,6829;0,5922;1,228
6,646037;-0,8584;-0,7876;0,6170;1,318
6,646773;-0,8676;-0,9063;0,6834;1,429
6,653205;-0,8778;-1,0341;0,7532;1,552
6,656327;-0,9035;-1,1424;0,8459;1,684
6,664027;-0,9398;-1,2074;0,9379;1,795
6,665601;-0,9391;-1,2580;1,0534;1,891
6,675678;-0,9160;-1,2942;1,1880;1,981
6,679360;-0,9135;-1,3305;1,3465;2,102
6,679995;-0,9127;-1,3908;1,5246;2,257
6,686734;-0,8898;-1,4561;1,6796;2,394
6,690777;-0,8159;-1,5073;1,8022;2,487
6,697607;-0,7006;-1,5732;1,8786;2,549
6,701201;-0,5531;-1,6491;1,8949;2,572
6,708429;-0,3873;-1,7063;1,9134;2,593
6,711337;-0,2699;-1,7496;1,8624;2,570
6,720078;-0,1763;-1,7550;1,7417;2,479
6,720791;-0,0919;-1,7608;1,6038;2,383
6,741191;0,0075;-1,7668;1,4481;2,284
6,741935;0,1173;-1,7729;1,2695;2,184
6,742403;0,1852;-1,7885;1,1198;2,118
6,742854;0,2067;-1,7943;1,0224;2,076
6,748517;0,2011;-1,7951;0,9194;2,027
6,762187;0,1732;-1,7908;0,8725;2,000
6,762870;0,1420;-1,8004;0,8574;1,999
6,763365;0,1027;-1,8334;0,8501;2,024
6,772821;0,0408;-1,8708;0,8648;2,061
6,773543;-0,0198;-1,8743;0,9112;2,084
6,784038;-0,1032;-1,8917;0,9894;2,137
6,784769;-0,1759;-1,9040;1,0565;2,185
6,795375;-0,2573;-1,9160;1,1031;2,226
6,796197;-0,3234;-1,9373;1,1438;2,273
6,796608;-0,3793;-1,9727;1,1693;2,324
6,805514;-0,4203;-1,9649;1,1748;2,328
6,806558;-0,4655;-1,9521;1,1653;2,321
6,817534;-0,4911;-1,9201;1,2032;2,319
6,818257;-0,5451;-1,8881;1,2454;2,327
6,829970;-0,6038;-1,8561;1,2491;2,317
6,830692;-0,6719;-1,8097;1,2671;2,309
6,849698;-0,7209;-1,7635;1,2806;2,296
6,850593;-0,7459;-1,7317;1,2562;2,266
6,851059;-0,7710;-1,7096;1,2036;2,228
6,851504;-0,7438;-1,6782;1,1184;2,150
6,851848;-0,6930;-1,6518;1,0482;2,075
6,857942;-0,6569;-1,5921;0,9883;1,986
6,864595;-0,6355;-1,5181;0,9050;1,878
6,867510;-0,5953;-1,4348;0,7790;1,738
6,876081;-0,5602;-1,3468;0,6722;1,606
6,876833;-0,4918;-1,2540;0,5988;1,474
6,887167;-0,3996;-1,1804;0,5343;1,356
6,887770;-0,3262;-1,1257;0,4833;1,268
6,898447;-0,2620;-1,0947;0,4025;1,195
6,899067;-0,2256;-1,0730;0,3586;1,154
6,902238;-0,2119;-1,0700;0,3274;1,139
6,909299;-0,2688;-1,0714;0,3329;1,154
6,912874;-0,3531;-1,0963;0,3365;1,200
6,920247;-0,4648;-1,1207;0,3624;1,266
6,923235;-0,5469;-1,1351;0,4154;1,327
6,940297;-0,6235;-1,1778;0,4622;1,411
6,941062;-0,7093;-1,2155;0,4747;1,485
6,941511;-0,7664;-1,2194;0,5057;1,526
6,947881;-0,8430;-1,1803;0,5700;1,558
6,948532;-0,8914;-1,1412;0,6059;1,570
6,955668;-0,9214;-1,0880;0,6043;1,549
6,957758;-0,9334;-1,0352;0,5989;1,517
6,965381;-0,9321;-0,9827;0,5806;1,474
6,968293;-0,8889;-0,9403;0,5352;1,400
6,975982;-0,8280;-0,9176;0,4199;1,305
6,978360;-0,7731;-0,9144;0,2539;1,224
6,986980;-0,7240;-0,8974;0,0802;1,156
6,987728;-0,6950;-0,8425;-0,0872;1,096
6,998479;-0,6381;-0,7831;-0,2342;1,037
6,999093;-0,6155;-0,6857;-0,3853;0,999
7,003051;-0,6270;-0,5885;-0,4978;0,994
7,009712;-0,5960;-0,5105;-0,5340;0,949
7,013545;-0,5606;-0,4467;-0,5516;0,904
7,021057;-0,5161;-0,3924;-0,5795;0,870
7,023816;-0,4622;-0,3332;-0,6369;0,855
7,040545;-0,3942;-0,3407;-0,6522;0,835
7,041166;-0,3216;-0,3623;-0,6206;0,787
7,041514;-0,2728;-0,3550;-0,5326;0,696
7,048216;-0,2337;-0,3331;-0,4359;0,596
7,049236;-0,2136;-0,3063;-0,4020;0,549
7,054670;-0,2172;-0,2794;-0,3684;0,511
7,058641;-0,2254;-0,2716;-0,3063;0,467
7,065679;-0,2141;-0,2687;-0,2346;0,416
7,069230;-0,2075;-0,2897;-0,1961;0,407
7,076720;-0,2149;-0,2821;-0,2004;0,407
7,079112;-0,2412;-0,2985;-0,2091;0,437
7,087138;-0,2624;-0,3054;-0,2125;0,455
7,088310;-0,2930;-0,3125;-0,2106;0,477
7,098981;-0,2995;-0,3196;-0,1940;0,479
7,099576;-0,3011;-0,3269;-0,2152;0,494
7,104420;-0,3074;-0,3342;-0,2503;0,519
7,110813;-0,3135;-0,3274;-0,3087;0,548
7,114529;-0,2954;-0,3445;-0,3428;0,569
7,121776;-0,3055;-0,3761;-0,3810;0,616
7,124796;-0,3438;-0,4317;-0,4331;0,702
7,141480;-0,4246;-0,4396;-0,5039;0,792
7,142111;-0,5382;-0,4235;-0,5934;0,906
7,142528;-0,6465;-0,3788;-0,6588;0,998
7,149041;-0,7400;-0,3294;-0,6908;1,065
7,149650;-0,8142;-0,3181;-0,6895;1,113
7,156369;-0,8645;-0,3068;-0,6885;1,147
7,159480;-0,8624;-0,2907;-0,6353;1,110
7,165713;-0,8463;-0,2506;-0,6159;1,076
7,169345;-0,8255;-0,1530;-0,5967;1,030
7,176760;-0,7955;-0,0461;-0,5919;0,993
7,180083;-0,7704;0,0846;-0,6205;0,993
7,187544;-0,7502;0,2056;-0,6536;1,016
7,190078;-0,7015;0,2976;-0,6483;1,000
7,198481;-0,6672;0,3942;-0,6044;0,983
7,199228;-0,6232;0,4955;-0,6321;1,017
7,209938;-0,6127;0,5678;-0,6930;1,085
7,210596;-0,5873;0,6209;-0,7585;1,143
7,214461;-0,5615;0,6644;-0,7905;1,175
7,221561;-0,5636;0,7271;-0,8181;1,231
7,225248;-0,5937;0,7947;-0,8604;1,313
7,242708;-0,6564;0,8623;-0,9128;1,417
7,243311;-0,7325;0,9349;-0,8943;1,487
7,243671;-0,8365;1,0221;-0,8574;1,575
7,250729;-0,9396;1,1046;-0,8214;1,667
7,251332;-1,0182;1,2110;-0,7478;1,750
7,263784;-1,0438;1,3175;-0,6316;1,796
7,264557;-1,0453;1,4239;-0,5539;1,851
7,264911;-1,0322;1,5158;-0,5144;1,905
7,273967;-1,0047;1,5788;-0,5127;1,940
7,274885;-0,9533;1,6319;-0,5628;1,972
7,285006;-0,8636;1,6751;-0,6360;1,989
7,285750;-0,7787;1,6893;-0,7415;2,003
7,296584;-0,7273;1,7272;-0,8462;2,056
7,297320;-0,7284;1,7840;-0,9644;2,155
7,307710;-0,7438;1,8645;-1,0966;2,287
7,308322;-0,7589;1,9115;-1,2047;2,384
7,319355;-0,8025;1,9825;-1,3226;2,515
7,320210;-0,8554;2,0488;-1,4649;2,660
7,320631;-0,8792;2,1011;-1,5507;2,755
7,329496;-0,9216;2,1632;-1,5994;2,844
7,351666;-1,0066;2,2113;-1,5681;2,892
7,352488;-1,1104;2,2647;-1,5337;2,952
7,352899;-1,2235;2,2993;-1,4338;2,973
7,353364;-1,3128;2,3200;-1,2921;2,962
7,353707;-1,3117;2,3361;-1,1707;2,924
7,358913;-1,2302;2,3522;-1,0689;2,862
7,366359;-1,1020;2,3397;-1,0007;2,773
7,367114;-0,9702;2,3365;-0,8891;2,682
7,370665;-0,8397;2,3666;-0,7817;2,630
7,377608;-0,7298;2,4107;-0,6926;2,612
7,381059;-0,6022;2,4542;-0,6309;2,605
7,388406;-0,4903;2,5068;-0,4579;2,595
7,391457;-0,4086;2,5491;-0,2594;2,595
7,399049;-0,3665;2,5907;-0,1164;2,619
7,401571;-0,2635;2,5883;-0,0573;2,602
7,410114;-0,0707;2,5038;-0,1247;2,508
7,410963;0,2126;2,3084;-0,3708;2,348
7,422030;0,4774;2,0503;-0,7573;2,237
7,422675;0,6720;1,7919;-1,0932;2,204
7,426113;0,6777;1,6148;-1,4035;2,244
7,443549;0,5093;1,5671;-1,6843;2,356
7,444306;0,2435;1,6203;-1,9034;2,511
7,444638;-0,0960;1,7076;-1,9374;2,584
7,451568;-0,4619;1,7765;-1,7540;2,539
7,452359;-0,7928;1,8272;-1,4782;2,480
7,463834;-1,0323;1,7736;-1,1390;2,347
7,464579;-1,1665;1,6637;-0,6981;2,149
7,474917;-1,2253;1,5115;-0,2650;1,964
7,475533;-1,2286;1,3408;0,1328;1,823
7,485185;-1,1389;1,1320;0,4674;1,672
7,485788;-0,9569;0,9136;0,8116;1,552
7,486354;-0,7547;0,7189;1,1566;1,557
7,497799;-0,4992;0,5666;1,4793;1,661
7,498707;-0,2188;0,4612;1,7615;1,834
7,507720;0,0578;0,4167;1,9801;2,024
7,508432;0,3647;0,3803;2,1407;2,205
7,519506;0,6926;0,3136;2,2345;2,360
7,520237;1,0088;0,2453;2,1996;2,432
7,530473;1,2424;0,2089;2,0218;2,382
7,531204;1,3702;0,2286;1,7293;2,218
7,531602;1,3882;0,2808;1,3833;1,980
7,551968;1,3592;0,3660;1,0924;1,782
7,552581;1,3362;0,4272;0,8455;1,638
7,553119;1,3480;0,4075;0,5978;1,530
7,553649;1,3903;0,3122;0,3718;1,473
7,560128;1,4584;0,2040;0,2715;1,497
7,572356;1,5193;0,0734;0,2815;1,547
7,573221;1,5590;-0,0267;0,3773;1,604
7,573581;1,5824;-0,0774;0,5780;1,686
7,577471;1,5514;-0,1219;0,8122;1,755
7,582247;1,4898;-0,1555;1,1045;1,861
7,587375;1,3878;-0,1883;1,4462;2,013
7,592574;1,2785;-0,2397;1,7240;2,160
7,597221;1,1470;-0,3149;1,9343;2,271
7,603159;1,0359;-0,4142;2,0690;2,351
7,610538;0,9350;-0,5140;2,1820;2,429
7,612473;0,8247;-0,6002;2,2597;2,479
7,626872;0,7329;-0,6969;2,2310;2,450
7,627649;0,6352;-0,7659;2,1346;2,355
7,628050;0,5648;-0,8360;1,9468;2,193
7,633979;0,5309;-0,9311;1,7392;2,043
7,641979;0,5577;-1,0127;1,5161;1,907
7,642601;0,6403;-1,0663;1,3297;1,821
7,648080;0,7263;-1,0534;1,1839;1,743
7,653016;0,6868;-1,0599;0,8149;1,503
7,658232;0,7137;-1,0569;0,6523;1,432
7,664516;0,7782;-1,0347;0,5564;1,409
7,668316;0,8281;-1,0264;0,4595;1,397
7,675589;0,8732;-1,0749;0,3991;1,441
7,678671;0,9280;-1,1227;0,3507;1,498
7,686622;0,9930;-1,1792;0,3285;1,576
7,687931;1,0539;-1,2397;0,3849;1,672
7,692922;1,0966;-1,3090;0,4671;1,770
7,698161;1,1263;-1,3727;0,5134;1,848
7,703687;1,1047;-1,4119;0,5384;1,872
7,709363;1,0655;-1,4696;0,5280;1,890
7,713098;0,9991;-1,5603;0,5162;1,923
7,722602;0,9005;-1,6219;0,5415;1,933
7,723370;0,8031;-1,6687;0,5466;1,931
7,741265;0,6875;-1,6770;0,5270;1,888
7,742042;0,5821;-1,6804;0,4831;1,843
7,742428;0,4916;-1,6645;0,4102;1,783
7,749221;0,4300;-1,6390;0,3515;1,731
7,749846;0,3826;-1,6040;0,3119;1,678
7,756030;0,3541;-1,5641;0,2435;1,622
7,759098;0,3108;-1,5099;0,1460;1,548
7,766937;0,2862;-1,4843;0,0529;1,513
7,769120;0,2707;-1,4586;-0,0697;1,485
7,777950;0,2692;-1,4565;-0,1598;1,490
7,779427;0,2532;-1,4254;-0,2034;1,462
7,789102;0,2370;-1,4083;-0,2199;1,445
7,789704;0,2495;-1,3907;-0,2814;1,441
7,800346;0,2238;-1,3631;-0,2780;1,409
7,800949;0,2126;-1,3159;-0,1954;1,347
7,804252;0,2157;-1,2538;-0,0865;1,275
7,811477;0,2139;-1,2055;0,0775;1,227
7,814735;0,2072;-1,1617;0,2394;1,204
7,823189;0,1955;-1,1366;0,3612;1,209
7,823773;0,2027;-1,1256;0,4769;1,239
7,844795;0,1999;-1,1288;0,5966;1,292
7,845549;0,2062;-1,1270;0,7064;1,346
7,845887;0,2167;-1,1349;0,7969;1,404
7,846218;0,2121;-1,1238;0,8449;1,422
7,852711;0,1733;-1,0842;0,8983;1,419
7,865297;0,1097;-1,0306;0,9863;1,431
7,866044;0,0357;-0,9918;1,0517;1,446
7,866611;-0,0297;-0,9488;1,0614;1,424
7,875649;-0,0532;-0,9160;1,0683;1,408
7,876236;-0,0157;-0,8839;1,0822;1,397
7,887120;0,0732;-0,8621;1,0794;1,383
7,887866;0,1656;-0,8459;1,0171;1,333
7,898664;0,2236;-0,8401;0,8475;1,214
7,899306;0,3001;-0,8158;0,6425;1,081
7,899806;0,3571;-0,7923;0,4353;0,972
7,908998;0,3851;-0,7550;0,2448;0,882
7,909596;0,4225;-0,7085;0,0178;0,825
7,920348;0,4407;-0,6672;-0,2174;0,829
7,920958;0,4399;-0,6213;-0,3944;0,857
7,931016;0,4297;-0,5946;-0,5234;0,901
7,931639;0,3862;-0,5677;-0,6477;0,944
7,953528;0,3428;-0,5407;-0,7440;0,982
7,954156;0,3187;-0,5230;-0,8365;1,037
7,954681;0,2994;-0,5385;-0,8631;1,060
7,955023;0,2850;-0,5822;-0,8433;1,064
7,955356;0,2945;-0,6495;-0,8154;1,083
7,961388;0,3090;-0,6875;-0,7937;1,095
7,968130;0,3189;-0,7012;-0,7832;1,099
7,969840;0,3340;-0,6906;-0,7405;1,066
7,979418;0,3591;-0,6988;-0,6608;1,027
7,980034;0,3704;-0,7115;-0,5489;0,972
7,989812;0,3822;-0,7334;-0,4476;0,940
7,990489;0,3801;-0,7503;-0,3567;0,914
8,001086;0,3404;-0,7623;-0,2758;0,879
8,001689;0,2965;-0,7790;-0,2047;0,858
8,011754;0,2435;-0,8005;-0,1478;0,850
8,012340;0,1670;-0,7933;-0,0765;0,814
8,016011;0,1099;-0,8148;-0,0049;0,822
8,023418;0,0528;-0,8604;0,0767;0,865
8,026218;-0,0043;-0,8774;0,1683;0,893
8,046226;-0,0617;-0,8946;0,1984;0,918
8,046907;-0,0955;-0,9264;0,2199;0,957
8,047289;-0,1107;-0,9298;0,2187;0,962
