time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
6,472119;0,5903;1,5367;2,9284;3,359
6,478236;0,8813;1,1910;3,0430;3,385
6,483290;1,1406;0,8227;3,1528;3,452
6,497580;1,3182;0,5080;3,1955;3,494
6,498444;1,3883;0,2607;3,1904;3,489
6,498791;1,4393;0,0086;3,1995;3,508
6,505209;1,4875;-0,2967;3,2228;3,562
6,513281;1,5153;-0,5884;3,1788;3,570
6,514084;1,4806;-0,8334;3,0340;3,477
6,517791;1,3702;-1,0176;2,7742;3,257
6,524687;1,1990;-1,1314;2,4709;2,970
6,528189;0,9573;-1,1892;2,2005;2,678
6,535534;0,6447;-1,1906;1,9534;2,377
6,538901;0,3505;-1,1687;1,7005;2,093
6,546512;0,0924;-1,1708;1,4323;1,852
6,548211;-0,1363;-1,1724;1,1487;1,647
6,558100;-0,3516;-1,1970;0,9262;1,554
6,558956;-0,5503;-1,2299;0,7695;1,552
6,569425;-0,7244;-1,2564;0,6644;1,595
6,570101;-0,9134;-1,2909;0,5533;1,675
6,573445;-1,0851;-1,3332;0,4653;1,781
6,580430;-1,2115;-1,4026;0,3526;1,887
6,584268;-1,2981;-1,5087;0,2633;2,008
6,599804;-1,3402;-1,6040;0,1641;2,097
6,600505;-1,3762;-1,6933;0,0503;2,183
6,600870;-1,3627;-1,7720;-0,0398;2,236
6,607293;-1,3570;-1,8308;-0,0677;2,280
6,608357;-1,3682;-1,8745;-0,0911;2,322
6,613806;-1,3910;-1,8889;-0,1002;2,348
6,624990;-1,4013;-1,8982;-0,0711;2,360
6,625880;-1,3890;-1,8976;-0,0373;2,352
6,628938;-1,3684;-1,8874;0,0013;2,331
6,636138;-1,3248;-1,9107;0,0019;2,325
6,639825;-1,2723;-1,9582;-0,0020;2,335
6,646879;-1,2300;-1,9772;-0,0247;2,329
6,649666;-1,1688;-1,9917;-0,0373;2,310
6,657706;-1,1272;-2,0019;-0,0589;2,298
6,659326;-1,0763;-1,9984;-0,0942;2,272
6,669340;-1,0449;-2,0002;-0,1050;2,259
6,670133;-1,0189;-1,9786;-0,0816;2,227
6,680436;-0,9697;-1,9432;-0,0720;2,173
6,681291;-0,9504;-1,8795;-0,0763;2,107
6,684350;-0,9276;-1,8208;-0,0753;2,045
6,700118;-0,8869;-1,7529;-0,1218;1,968
6,700916;-0,8283;-1,7042;-0,1681;1,902
6,701362;-0,7466;-1,6794;-0,2143;1,850
6,707656;-0,6655;-1,6687;-0,2558;1,815
6,714300;-0,5989;-1,6671;-0,3360;1,803
6,715044;-0,5654;-1,6412;-0,4023;1,782
6,725049;-0,5358;-1,6145;-0,4502;1,760
6,725883;-0,5147;-1,5919;-0,5038;1,747
6,736349;-0,5018;-1,5541;-0,5537;1,724
6,736996;-0,4922;-1,4961;-0,5760;1,677
6,740297;-0,4763;-1,4515;-0,5853;1,636
6,747528;-0,4590;-1,4202;-0,5768;1,600
6,750256;-0,4644;-1,3927;-0,5552;1,570
6,757971;-0,4689;-1,3689;-0,5252;1,539
6,759786;-0,4871;-1,3442;-0,5011;1,515
6,769559;-0,4714;-1,3139;-0,4683;1,472
6,770200;-0,4698;-1,2686;-0,4316;1,420
6,780759;-0,4585;-1,2276;-0,3954;1,369
6,781428;-0,4519;-1,2053;-0,3693;1,339
6,785182;-0,4644;-1,1635;-0,3627;1,304
6,800578;-0,4862;-1,1168;-0,3563;1,269
6,801326;-0,5080;-1,0508;-0,3597;1,221
6,801730;-0,5439;-0,9943;-0,3536;1,187
6,808112;-0,5796;-0,9426;-0,3189;1,152
6,814734;-0,6247;-0,8765;-0,2651;1,109
6,815374;-0,6507;-0,8106;-0,2065;1,060
6,825198;-0,6578;-0,7496;-0,1479;1,008
6,825872;-0,6270;-0,6936;-0,0939;0,940
6,830112;-0,6255;-0,6523;-0,0539;0,905
6,836277;-0,5911;-0,6115;-0,0279;0,851
6,840607;-0,5336;-0,5663;-0,0062;0,778
6,847393;-0,4959;-0,5311;0,0208;0,727
6,851187;-0,4688;-0,4774;0,0436;0,671
6,858235;-0,4234;-0,4386;0,0765;0,614
6,861462;-0,3838;-0,3812;0,1100;0,552
6,869540;-0,3307;-0,3148;0,1296;0,475
6,870292;-0,2641;-0,2777;0,1355;0,406
6,880578;-0,1933;-0,2315;0,1466;0,335
6,881258;-0,1229;-0,1810;0,1246;0,252
6,901039;-0,0909;-0,1214;0,1174;0,192
6,901778;-0,0541;-0,0573;0,1201;0,144
6,902168;-0,0314;-0,0271;0,1182;0,125
6,902509;-0,0178;0,0078;0,1068;0,109
6,908124;-0,0180;0,0472;0,1147;0,125
6,915146;-0,0176;0,0673;0,1035;0,125
6,915875;-0,0116;0,0825;0,0827;0,117
6,925592;-0,0002;0,0833;0,0429;0,094
6,926258;0,0216;0,0649;-0,0065;0,069
6,936556;0,0250;0,0513;-0,0653;0,087
6,937246;0,0150;0,0567;-0,1384;0,150
6,947786;0,0010;0,0619;-0,1969;0,206
6,948438;-0,0265;0,0861;-0,2458;0,262
6,951563;-0,0629;0,1102;-0,2897;0,316
6,958801;-0,0846;0,1484;-0,3286;0,370
6,961745;-0,1109;0,1768;-0,3434;0,402
6,969645;-0,1229;0,2002;-0,3627;0,432
6,972122;-0,1449;0,2377;-0,4009;0,488
6,981719;-0,1674;0,2703;-0,4437;0,546
6,982385;-0,1812;0,2837;-0,4910;0,595
7,001781;-0,1909;0,3065;-0,5477;0,656
7,002514;-0,1728;0,3244;-0,6185;0,719
7,002904;-0,1746;0,3423;-0,6605;0,764
7,003255;-0,1820;0,3841;-0,6928;0,813
7,009546;-0,1853;0,4211;-0,6964;0,835
7,016420;-0,2038;0,4630;-0,6856;0,852
7,017157;-0,2278;0,5241;-0,6702;0,881
7,025184;-0,2287;0,5757;-0,6358;0,888
7,027192;-0,2399;0,6035;-0,6255;0,902
7,036878;-0,2565;0,6362;-0,6201;0,925
7,037967;-0,2640;0,6548;-0,5861;0,918
7,047968;-0,2576;0,6831;-0,5572;0,918
7,048623;-0,2612;0,6876;-0,5332;0,908
7,051997;-0,2605;0,6732;-0,4951;0,875
7,058775;-0,2505;0,6590;-0,4954;0,862
7,062851;-0,2458;0,6450;-0,4625;0,831
7,070175;-0,2656;0,6503;-0,4153;0,816
7,072536;-0,2811;0,6558;-0,3205;0,782
7,081090;-0,3021;0,6709;-0,2067;0,764
7,082627;-0,3099;0,7003;-0,1312;0,777
7,102852;-0,3287;0,7152;-0,0605;0,789
7,103511;-0,3392;0,7396;-0,0039;0,814
7,103867;-0,3178;0,7494;0,0481;0,815
7,104197;-0,2549;0,7495;0,1242;0,801
7,110315;-0,2126;0,7637;0,1861;0,814
7,123018;-0,1764;0,7585;0,2531;0,819
7,123687;-0,1317;0,7579;0,2869;0,821
7,124043;-0,0783;0,7522;0,2970;0,812
7,134860;-0,0205;0,7414;0,2980;0,799
7,135504;0,0179;0,7302;0,2754;0,781
7,145891;0,0232;0,7521;0,2581;0,795
7,146543;-0,0281;0,8596;0,1839;0,879
7,156632;-0,0827;0,9712;0,1293;0,983
7,157357;-0,1403;1,0582;0,0990;1,072
7,157707;-0,1867;1,1255;0,0691;1,143
7,167727;-0,2364;1,1494;0,0634;1,175
7,168383;-0,2661;1,1876;0,0241;1,217
7,179105;-0,2716;1,2356;0,0038;1,265
7,179751;-0,2632;1,2839;-0,0121;1,311
7,189926;-0,1986;1,3090;-0,0190;1,324
7,190563;-0,1117;1,3637;0,0546;1,369
7,210562;0,0017;1,4339;0,2275;1,452
7,211368;0,0981;1,4624;0,4231;1,526
7,211729;0,1869;1,4638;0,6361;1,607
7,212071;0,2536;1,4622;0,8331;1,702
7,217925;0,3129;1,4197;0,9947;1,761
7,218607;0,3848;1,3362;1,0921;1,768
7,224749;0,4269;1,1929;1,1588;1,717
7,228689;0,4737;1,0231;1,2091;1,653
7,234692;0,5311;0,8364;1,2574;1,601
7,238822;0,5570;0,6230;1,3134;1,557
7,246586;0,5666;0,4163;1,4059;1,572
7,248517;0,5220;0,2541;1,5063;1,614
7,256843;0,4952;0,0978;1,6485;1,724
7,258952;0,4426;-0,0291;1,8090;1,863
7,263499;0,4069;-0,1798;1,9834;2,033
7,269029;0,4208;-0,2925;2,1676;2,227
7,273752;0,4737;-0,3823;2,3334;2,412
7,280708;0,5364;-0,4782;2,4383;2,542
7,284018;0,5938;-0,5806;2,4541;2,591
7,305080;0,6551;-0,6516;2,4003;2,572
7,305981;0,7439;-0,7392;2,2963;2,524
7,306496;0,8364;-0,8292;2,1517;2,453
7,306970;0,9425;-0,9263;1,9714;2,373
7,310690;1,0194;-1,0114;1,7650;2,275
7,313885;1,0916;-1,0606;1,5706;2,187
7,319103;1,1447;-1,1073;1,3785;2,106
7,323790;1,2079;-1,1467;1,2079;2,057
7,329682;1,2427;-1,1547;1,0632;2,002
7,334268;1,3018;-1,1744;0,9589;1,998
7,339349;1,3608;-1,2057;0,8470;2,006
7,345193;1,4293;-1,2484;0,7467;2,039
7,349363;1,4781;-1,3025;0,6242;2,067
7,356225;1,5167;-1,3533;0,5083;2,095
7,359172;1,5690;-1,4245;0,3748;2,152
7,364622;1,6158;-1,4872;0,2379;2,209
7,369019;1,6572;-1,5699;0,0783;2,284
7,374695;1,6696;-1,6291;-0,0661;2,334
7,381154;1,6676;-1,6887;-0,2098;2,383
7,384448;1,6564;-1,7483;-0,3293;2,431
7,395952;1,6077;-1,7886;-0,4583;2,448
7,396737;1,5265;-1,7997;-0,5780;2,430
7,403278;1,5519;-1,8629;-0,6504;2,510
7,404178;1,5115;-1,9109;-0,7570;2,551
7,413000;1,4534;-1,9482;-0,8838;2,586
7,420331;1,3778;-1,9365;-1,0116;2,583
7,420875;1,2991;-1,9091;-1,0883;2,553
7,424886;1,2270;-1,8754;-1,1522;2,520
7,430230;1,1517;-1,8689;-1,2274;2,515
7,435523;1,0969;-1,8557;-1,2567;2,495
7,441264;1,0243;-1,8501;-1,2593;2,461
7,446581;0,9669;-1,8041;-1,2547;2,401
7,449990;0,8910;-1,7605;-1,2095;2,314
7,457020;0,8250;-1,7098;-1,1380;2,213
7,459851;0,7496;-1,6663;-1,0403;2,103
7,469281;0,6886;-1,6444;-0,9451;2,018
7,470358;0,6512;-1,6729;-0,8520;1,987
7,474797;0,6088;-1,6852;-0,7752;1,952
7,484017;0,6000;-1,7244;-0,7192;1,962
7,488564;0,5722;-1,7430;-0,6694;1,953
7,499494;0,5402;-1,7368;-0,6398;1,928
7,500469;0,4756;-1,7393;-0,6254;1,909
7,500971;0,4074;-1,7366;-0,5876;1,878
7,506833;0,3595;-1,7145;-0,5740;1,843
7,513684;0,2745;-1,6782;-0,5892;1,800
7,515935;0,1954;-1,6326;-0,6233;1,758
7,520156;0,1366;-1,5637;-0,6618;1,703
7,525771;0,0642;-1,4620;-0,7044;1,624
7,530480;-0,0031;-1,3517;-0,7461;1,544
7,535436;-0,0654;-1,2424;-0,7869;1,472
7,541295;-0,1187;-1,1342;-0,8123;1,400
7,547296;-0,1632;-1,0128;-0,8509;1,333
7,550761;-0,1996;-0,8877;-0,8788;1,265
7,558139;-0,2140;-0,7827;-0,8768;1,195
7,560449;-0,2164;-0,6979;-0,8594;1,128
7,567767;-0,2216;-0,6043;-0,8170;1,040
7,570876;-0,2107;-0,5213;-0,7831;0,964
7,575754;-0,1837;-0,4344;-0,7625;0,897
7,581951;-0,1408;-0,3625;-0,7218;0,820
7,586150;-0,0912;-0,2912;-0,6995;0,763
7,602412;-0,0299;-0,2157;-0,6716;0,706
7,603210;0,0390;-0,1598;-0,6624;0,682
7,603562;0,1017;-0,1040;-0,6433;0,660
7,609341;0,1684;-0,0339;-0,6240;0,647
7,616735;0,2300;0,0266;-0,5714;0,617
7,617466;0,2679;0,1015;-0,5094;0,584
7,627084;0,2967;0,1815;-0,4479;0,567
7,627720;0,2977;0,2617;-0,3916;0,557
7,631259;0,2852;0,3232;-0,3168;0,535
7,638407;0,2834;0,3660;-0,2379;0,520
7,642240;0,2827;0,3757;-0,1646;0,498
7,649366;0,2640;0,3765;-0,0776;0,466
7,651933;0,2513;0,3778;0,0230;0,454
7,660111;0,2540;0,3748;0,1133;0,467
7,661710;0,2386;0,3770;0,1887;0,484
7,671793;0,2148;0,3890;0,2540;0,512
7,672425;0,2019;0,3819;0,2950;0,523
7,676467;0,1617;0,3795;0,3168;0,520
7,682705;0,1278;0,3721;0,3195;0,507
7,686961;0,1098;0,3737;0,3224;0,506
7,704163;0,0645;0,3842;0,3065;0,496
7,704812;0,0207;0,4035;0,2672;0,484
7,705224;-0,0168;0,4075;0,1855;0,448
7,712263;-0,0580;0,4154;0,1046;0,432
7,712893;-0,1076;0,4511;0,0005;0,464
7,724968;-0,1612;0,4810;-0,0788;0,513
7,725718;-0,2095;0,5243;-0,1621;0,587
7,735744;-0,2670;0,5429;-0,1968;0,636
7,736432;-0,3008;0,5751;-0,2260;0,687
7,736768;-0,3113;0,5972;-0,2642;0,723
7,746296;-0,3129;0,6187;-0,3353;0,770
7,746973;-0,3108;0,6302;-0,4057;0,811
7,758331;-0,2713;0,6461;-0,4612;0,839
7,758980;-0,2327;0,6569;-0,5115;0,864
7,768543;-0,2044;0,6578;-0,5518;0,883
7,769286;-0,1814;0,6873;-0,5727;0,913
7,782722;-0,1731;0,7118;-0,5743;0,931
7,783397;-0,1651;0,7409;-0,5613;0,944
7,783869;-0,1860;0,7651;-0,5340;0,951
7,793796;-0,1784;0,7845;-0,5066;0,951
7,794455;-0,1852;0,8038;-0,4791;0,954
7,816505;-0,1874;0,8183;-0,4661;0,960
7,817231;-0,1943;0,8376;-0,4770;0,983
7,817579;-0,1963;0,8520;-0,4639;0,990
7,817943;-0,1886;0,8522;-0,4510;0,983
7,818309;-0,1998;0,8908;-0,4478;1,017
7,824251;-0,2058;0,9342;-0,4543;1,059
7,836719;-0,2067;0,9920;-0,4466;1,107
7,837454;-0,2407;1,0309;-0,4296;1,142
7,837803;-0,2505;1,0939;-0,4368;1,204
7,846976;-0,2648;1,1332;-0,4156;1,236
7,847764;-0,2742;1,1823;-0,3995;1,278
7,858304;-0,2645;1,2031;-0,3790;1,289
7,859074;-0,2740;1,2674;-0,3159;1,335
7,868826;-0,2935;1,3368;-0,2484;1,391
7,869627;-0,3038;1,3730;-0,1717;1,417
7,880528;-0,2669;1,3810;-0,1098;1,411
7,881227;-0,2306;1,3558;-0,0243;1,375
7,891422;-0,1902;1,3405;0,0465;1,355
7,892203;-0,1456;1,3161;0,1026;1,328
7,912529;-0,1110;1,3016;0,1776;1,318
7,913239;-0,0670;1,2538;0,2618;1,283
7,913609;-0,0375;1,2110;0,3650;1,265
7,913935;-0,0128;1,1779;0,4584;1,264
7,914429;0,0168;1,1400;0,5326;1,258
7,920045;0,0609;1,0924;0,6164;1,256
7,927357;0,1053;1,0540;0,6956;1,267
7,928152;0,1739;1,0151;0,7513;1,275
7,939128;0,2330;0,9947;0,7932;1,293
7,939761;0,2684;0,9638;0,7975;1,279
7,943358;0,2420;0,9511;0,7406;1,229
7,950198;0,1497;0,9753;0,6178;1,164
7,954128;0,0448;1,0603;0,4149;1,139
7,961041;-0,0576;1,1150;0,1655;1,129
7,964281;-0,2096;1,1395;-0,1257;1,165
7,972186;-0,4065;1,2058;-0,3391;1,317
7,974439;-0,6058;1,2758;-0,3843;1,464
7,983908;-0,7321;1,3547;-0,3332;1,575
7,984526;-0,7681;1,4141;-0,2484;1,628
8,004722;-0,7399;1,4831;-0,1108;1,661
8,005434;-0,6972;1,5621;0,1846;1,721
8,005923;-0,5849;1,6990;0,6806;1,921
8,006289;-0,4288;1,8464;1,2957;2,296
8,012467;-0,2547;1,9422;1,9052;2,733
8,026193;-0,0775;1,9197;2,3466;3,033
8,027071;0,1270;1,7698;2,6201;3,164
8,027491;0,4124;1,5260;2,8454;3,255
8,035812;0,7376;1,2077;3,0750;3,385
8,036550;1,0571;0,8483;3,2994;3,567
8,048296;1,3163;0,5335;3,4420;3,724
8,049545;1,4706;0,2582;3,5795;3,878
8,050061;1,6042;-0,0551;3,7024;4,035
8,058609;1,7340;-0,3877;3,7917;4,187
8,059376;1,8241;-0,6925;3,8332;4,301
8,068649;1,8331;-0,9463;3,7600;4,289
8,069625;1,7482;-1,1161;3,5628;4,123
8,081445;1,5654;-1,2121;3,2467;3,803
8,082336;1,3184;-1,2679;2,8931;3,423
8,091830;1,0451;-1,2645;2,6313;3,101
8,092641;0,7727;-1,2302;2,3847;2,792
8,114208;0,5185;-1,1598;2,0193;2,386
8,115326;0,2613;-1,0863;1,5782;1,934
8,115780;0,0329;-1,0376;1,0901;1,505
8,116142;-0,1444;-1,0133;0,6505;1,213
8,116490;-0,2815;-0,9983;0,2591;1,069
8,121944;-0,3987;-0,9779;-0,0652;1,058
8,128713;-0,5451;-0,9898;-0,3516;1,183
8,129691;-0,6688;-0,9907;-0,5858;1,331
8,139509;-0,7755;-1,0090;-0,7491;1,477
8,140146;-0,8467;-1,0637;-0,8415;1,599
8,150892;-0,8971;-1,1214;-0,9492;1,721
8,151671;-0,9271;-1,2010;-1,0484;1,844
8,154921;-0,9318;-1,2837;-1,1532;1,961
8,162091;-0,9158;-1,3742;-1,2254;2,056
8,165431;-0,8979;-1,4584;-1,2746;2,135
8,172902;-0,8395;-1,5318;-1,2911;2,172
8,175478;-0,7928;-1,6088;-1,2557;2,189
8,183653;-0,7381;-1,6562;-1,2065;2,178
8,185696;-0,6944;-1,6839;-1,1338;2,146
8,206770;-0,6756;-1,6873;-1,0327;2,090
8,207617;-0,6765;-1,6716;-0,9317;2,030
8,207971;-0,6825;-1,6512;-0,8449;1,976
8,208499;-0,6791;-1,6456;-0,7722;1,941
8,214589;-0,6711;-1,6453;-0,7325;1,922
8,215342;-0,6774;-1,6360;-0,7115;1,908
8,226405;-0,7028;-1,5936;-0,6661;1,865
8,227057;-0,7282;-1,5612;-0,5965;1,823
8,236970;-0,7635;-1,5243;-0,5315;1,786
8,237804;-0,7945;-1,4826;-0,4425;1,739
8,247992;-0,8167;-1,4217;-0,3443;1,675
8,248785;-0,8307;-1,3747;-0,2272;1,622
8,259441;-0,8414;-1,3225;-0,0965;1,570
8,260094;-0,8013;-1,2841;0,0433;1,514
8,270367;-0,7584;-1,2594;0,2016;1,484
8,271024;-0,6840;-1,2391;0,3164;1,450
8,271359;-0,6020;-1,2424;0,4212;1,443
8,281233;-0,4976;-1,2503;0,5403;1,450
8,282017;-0,3850;-1,2631;0,6356;1,465
8,292366;-0,2734;-1,2761;0,6688;1,466
8,293170;-0,1908;-1,2704;0,6834;1,455
8,314392;-0,1079;-1,2844;0,6554;1,446
8,315066;-0,0287;-1,3039;0,6232;1,445
8,315415;0,0618;-1,3096;0,5629;1,427
8,315917;0,1020;-1,3209;0,4936;1,414
8,316253;0,0970;-1,2993;0,4247;1,370
8,321737;0,0614;-1,2495;0,3562;1,301
8,328785;0,0335;-1,1906;0,2926;1,226
8,331846;-0,0063;-1,1414;0,2099;1,161
8,339893;-0,0629;-1,1113;0,1127;1,119
8,342132;-0,1128;-1,0762;0,0296;1,083
8,350971;-0,1660;-1,0502;-0,0635;1,065
8,351636;-0,1846;-1,0523;-0,1573;1,080
8,363769;-0,2164;-1,0726;-0,2422;1,121
8,364497;-0,2476;-1,0776;-0,3423;1,157
8,366979;-0,2973;-1,0814;-0,4291;1,201
8,372800;-0,3370;-1,1080;-0,5025;1,262
8,377076;-0,3812;-1,1141;-0,5341;1,293
8,384619;-0,4107;-1,1142;-0,5524;1,310
8,387435;-0,4547;-1,0939;-0,5431;1,303
8,407112;-0,4991;-1,0630;-0,5253;1,286
8,407747;-0,5202;-1,0358;-0,4893;1,258
8,408245;-0,5422;-1,0032;-0,4444;1,224
8,408586;-0,5465;-0,9795;-0,4096;1,194
8,414854;-0,5476;-0,9507;-0,3512;1,152
8,427237;-0,5313;-0,9121;-0,2978;1,097
8,427914;-0,5078;-0,8781;-0,2205;1,038
8,428279;-0,4865;-0,8251;-0,1575;0,971
8,435463;-0,4534;-0,7675;-0,1135;0,899
8,439098;-0,4322;-0,7389;-0,0692;0,859
8,442278;-0,3847;-0,7106;-0,0199;0,808
8,448836;-0,3395;-0,6780;0,0252;0,759
8,452506;-0,2772;-0,6460;0,0611;0,706
8,460040;-0,2312;-0,6145;0,1025;0,665
8,462452;-0,1916;-0,5647;0,1349;0,611
8,470587;-0,1533;-0,5108;0,1346;0,550
8,472587;-0,1209;-0,4530;0,1398;0,489
8,476962;-0,0848;-0,4200;0,1554;0,456
8,482956;-0,0495;-0,3640;0,1814;0,410
8,487541;-0,0100;-0,3234;0,1702;0,366
8,501943;0,0193;-0,2839;0,1599;0,326
8,502522;0,0388;-0,2552;0,1029;0,278
8,502801;0,0531;-0,2227;0,0375;0,232
8,509448;0,0815;-0,1722;-0,0556;0,198
8,516741;0,0907;-0,1083;-0,1380;0,197
8,518872;0,0857;-0,0550;-0,2529;0,273
8,526466;0,0904;0,0120;-0,3671;0,378
8,527925;0,0810;0,0688;-0,4903;0,502
8,532957;0,0433;0,1254;-0,5939;0,609
8,538715;-0,0038;0,1769;-0,6686;0,692
8,542975;-0,0411;0,2142;-0,7719;0,802
8,548983;-0,0685;0,2611;-0,8323;0,875
8,553561;-0,0911;0,2988;-0,8833;0,937
8,560362;-0,1470;0,3608;-0,9061;0,986
8,563661;-0,2028;0,4137;-0,9197;1,029
8,571139;-0,2777;0,4577;-0,9244;1,068
8,573217;-0,3433;0,5023;-0,9250;1,107
8,578148;-0,3804;0,5478;-0,9216;1,138
8,584519;-0,4034;0,5797;-0,9095;1,152
8,588336;-0,4172;0,5885;-0,8743;1,134
8,605567;-0,4216;0,5934;-0,8161;1,094
8,606253;-0,4358;0,6040;-0,7683;1,070
8,606623;-0,4549;0,6250;-0,7119;1,051
8,613299;-0,4596;0,6420;-0,6706;1,036
8,613954;-0,4833;0,6501;-0,6349;1,029
8,620131;-0,4924;0,6349;-0,5902;0,997
8,629921;-0,5203;0,6443;-0,5319;0,984
8,630685;-0,5574;0,6589;-0,4694;0,982
8,633691;-0,5990;0,6979;-0,3595;0,988
8,640782;-0,6645;0,7278;-0,2455;1,016
8,644260;-0,7206;0,7435;-0,1605;1,048
8,651860;-0,7580;0,7595;-0,0757;1,076
8,655064;-0,7864;0,7611;0,0185;1,095
8,663193;-0,7776;0,7769;0,1272;1,107
8,663856;-0,7554;0,7877;0,2122;1,112
8,673837;-0,7297;0,8123;0,2834;1,128
8,674477;-0,6958;0,8411;0,3694;1,152
8,684736;-0,6344;0,8836;0,4275;1,169
8,685430;-0,5552;0,9156;0,4768;1,172
8,688685;-0,4578;0,9467;0,4984;1,164
8,706851;-0,3566;0,9768;0,5305;1,167
8,707497;-0,2273;0,9344;0,5155;1,091
8,707863;-0,1269;0,9726;0,4966;1,099
8,714807;-0,0932;1,0769;0,4689;1,178
8,715428;-0,1066;1,1230;0,4370;1,210
8,726962;-0,0618;1,1016;0,4391;1,188
8,727736;0,0127;1,0271;0,4034;1,104
8,738083;0,1171;0,9331;0,3585;1,006
8,738800;0,1893;0,8580;0,2948;0,927
8,739143;0,1577;0,8255;0,2410;0,874
8,749887;0,0607;0,8261;0,2067;0,854
8,750638;-0,0679;0,8743;0,1534;0,890
8,759834;-0,1898;0,9604;0,0715;0,982
8,760495;-0,3189;1,0318;0,0135;1,080
8,770422;-0,3455;1,0457;-0,0206;1,101
8,771065;-0,3606;1,0263;-0,0837;1,091
8,782988;-0,3934;0,9978;-0,1713;1,086
8,783709;-0,4107;0,9843;-0,2739;1,101
8,797038;-0,4179;0,9958;-0,2961;1,120
8,797788;-0,4010;1,0226;-0,2428;1,125
8,798152;-0,3514;1,0077;-0,1620;1,079
8,818463;-0,3178;1,0661;0,0322;1,113
8,819154;-0,3107;1,1401;0,2298;1,204
8,819528;-0,2784;1,2206;0,4451;1,329
8,819874;-0,2120;1,2547;0,6542;1,431
8,820373;-0,1166;1,2381;0,8476;1,505
8,826182;0,0028;1,1996;1,0346;1,584
8,841613;0,1130;1,1010;1,1770;1,616
8,842825;0,2339;0,9952;1,2938;1,649
8,843489;0,3377;0,8487;1,4279;1,695
8,861272;0,4304;0,7043;1,5700;1,774
8,863590;0,4937;0,5622;1,7677;1,920
8,864046;0,5235;0,4314;1,9925;2,105
8,864574;0,5445;0,3023;2,2541;2,339
8,865033;0,5950;0,1313;2,5098;2,583
8,877820;0,6418;-0,0390;2,6979;2,773
8,885437;0,7092;-0,2282;2,8331;2,929
8,886632;0,7641;-0,3843;2,9543;3,076
8,887415;0,7924;-0,5414;3,0477;3,195
8,901798;0,7800;-0,6810;3,0562;3,227
8,902848;0,7559;-0,8131;2,9660;3,167
8,903178;0,7205;-0,9575;2,8159;3,060
8,915857;0,6834;-1,1143;2,5534;2,869
8,916446;0,6545;-1,2553;2,2268;2,639
8,916676;0,6149;-1,3374;1,8744;2,383
8,923579;0,5548;-1,3654;1,5009;2,104
8,930370;0,4981;-1,3442;1,1732;1,852
8,931032;0,4635;-1,3071;0,8434;1,623
8,941340;0,4504;-1,2252;0,5402;1,413
8,941985;0,4627;-1,1749;0,2012;1,279
8,947078;0,5093;-1,1078;-0,1115;1,224
8,954953;0,5846;-1,0381;-0,4220;1,264
8,956240;0,6113;-0,9796;-0,6731;1,337
8,963247;0,6606;-0,9081;-0,8891;1,432
8,966030;0,6793;-0,8471;-1,0224;1,491
8,971498;0,6622;-0,7724;-1,1354;1,525
8,975373;0,6232;-0,7314;-1,2476;1,575
8,982508;0,5957;-0,7047;-1,3114;1,603
8,985703;0,5701;-0,7063;-1,3653;1,639
9,003022;0,5034;-0,7359;-1,4096;1,668
9,003713;0,4967;-0,7837;-1,4206;1,697
9,004057;0,5168;-0,8448;-1,4369;1,745
9,010548;0,5117;-0,9189;-1,5019;1,834
9,011520;0,4965;-1,0154;-1,5344;1,906
9,018493;0,5009;-1,0958;-1,5302;1,948
9,020826;0,5014;-1,1601;-1,4846;1,950
9,030207;0,4700;-1,2082;-1,4170;1,921
9,031495;0,4357;-1,2592;-1,3277;1,881
9,041910;0,3750;-1,2794;-1,2360;1,818
9,042674;0,2928;-1,2881;-1,0988;1,718
9,052911;0,2179;-1,3092;-0,9402;1,626
9,054168;0,1356;-1,3140;-0,7887;1,539
9,057067;0,0648;-1,3122;-0,6300;1,457
9,063981;-0,0186;-1,3374;-0,4494;1,411
9,067326;-0,1100;-1,3706;-0,2660;1,401
9,074849;-0,1764;-1,3975;-0,0652;1,410
9,077509;-0,2277;-1,4183;0,0863;1,439
9,085916;-0,2786;-1,4858;0,1790;1,522
9,086582;-0,3052;-1,5188;0,2422;1,568
9,110067;-0,3315;-1,5461;0,2710;1,604
9,110787;-0,3430;-1,5633;0,3327;1,635
9,111141;-0,3635;-1,5801;0,4227;1,676
9,111486;-0,3694;-1,5583;0,5076;1,680
9,111840;-0,3846;-1,5270;0,5781;1,677
9,118103;-0,3760;-1,4911;0,6008;1,651
9,122586;-0,3626;-1,4461;0,6049;1,609
9,128732;-0,3351;-1,4113;0,6192;1,577
9,132120;-0,3174;-1,3583;0,5960;1,517
9,139408;-0,3001;-1,3110;0,6072;1,476
9,142870;-0,3024;-1,2457;0,5956;1,413
9,150546;-0,2814;-1,1863;0,5420;1,334
9,152175;-0,2562;-1,1377;0,4704;1,257
9,157502;-0,2172;-1,0949;0,4000;1,186
9,162555;-0,1883;-1,0580;0,3258;1,123
9,167534;-0,1647;-1,0221;0,2814;1,073
9,174572;-0,1368;-1,0014;0,2234;1,035
9,178860;-0,1335;-0,9574;0,1900;0,985
9,197403;-0,1021;-0,8997;0,1286;0,915
9,198042;-0,0668;-0,8329;0,0964;0,841
9,198411;-0,0227;-0,7952;0,0456;0,797
9,198756;0,0492;-0,7627;0,0145;0,764
