time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
11,533894;0,2146;-0,0844;-0,4000;0,462
11,542704;0,2197;-0,0682;-0,3665;0,433
11,543366;0,2200;-0,0477;-0,3611;0,426
11,567883;0,2155;-0,0513;-0,3789;0,439
11,568697;0,2300;-0,0267;-0,4102;0,471
11,569094;0,2539;-0,0216;-0,4738;0,538
11,569460;0,2682;-0,0073;-0,5268;0,591
11,569816;0,2921;0,0303;-0,6073;0,675
11,575959;0,2970;0,0676;-0,6678;0,734
11,579611;0,2829;0,1139;-0,7419;0,802
11,587184;0,2503;0,1503;-0,7821;0,835
11,589778;0,2371;0,1769;-0,8175;0,869
11,598173;0,2053;0,1893;-0,8338;0,879
11,598827;0,1930;0,2017;-0,8647;0,909
11,609620;0,1714;0,1953;-0,8864;0,924
11,610382;0,1456;0,1891;-0,9131;0,944
11,614062;0,1060;0,1831;-0,9448;0,968
11,620816;0,0907;0,1727;-0,9482;0,968
11,624461;0,0709;0,1863;-0,9284;0,950
11,631986;0,0705;0,2142;-0,9282;0,955
11,634595;0,0702;0,2421;-0,9474;0,980
11,642826;0,0795;0,2698;-0,9478;0,989
11,643727;0,0934;0,3070;-0,9627;1,015
11,667704;0,0930;0,3487;-0,9493;1,016
11,668467;0,0925;0,3855;-0,9078;0,991
11,668879;0,0822;0,4268;-0,8668;0,970
11,669243;0,0290;0,4584;-0,8264;0,945
11,669592;0,0042;0,5039;-0,7814;0,930
11,675942;-0,0209;0,5585;-0,7652;0,948
11,679879;-0,0512;0,6126;-0,7489;0,969
11,687531;-0,0724;0,6660;-0,7371;0,996
11,690594;-0,0753;0,7380;-0,7155;1,031
11,698447;-0,0743;0,8186;-0,6937;1,076
11,700603;-0,0410;0,8939;-0,6956;1,133
11,709658;-0,0185;0,9684;-0,6831;1,185
11,710471;0,0170;1,0328;-0,6516;1,221
11,720805;0,0702;1,0872;-0,6108;1,249
11,721580;0,1409;1,1365;-0,5609;1,275
11,725142;0,2292;1,1950;-0,4879;1,311
11,731817;0,3682;1,2247;-0,3778;1,333
11,735914;0,4865;1,2448;-0,2927;1,368
11,743235;0,6175;1,2554;-0,2325;1,418
11,746578;0,7473;1,2519;-0,1683;1,468
11,768448;0,8478;1,2532;-0,1191;1,518
11,769191;0,9052;1,2309;-0,0659;1,529
11,769576;0,9249;1,1994;-0,0087;1,515
11,770087;0,9072;1,1920;0,1142;1,502
11,770522;0,8903;1,1800;0,2359;1,497
11,776184;0,8550;1,1728;0,3423;1,491
11,780520;0,8108;1,1655;0,4196;1,480
11,787847;0,7765;1,1485;0,5064;1,476
11,791836;0,7425;1,1124;0,6360;1,481
11,799076;0,7275;1,0476;0,7324;1,471
11,801178;0,7362;0,9684;0,7583;1,433
11,809813;0,7779;0,8843;0,6909;1,365
11,810560;0,8191;0,8048;0,5551;1,275
11,821640;0,8550;0,7486;0,3468;1,188
11,822298;0,8572;0,7633;0,1518;1,158
11,832296;0,8161;0,8344;-0,0118;1,167
11,833010;0,7277;0,9590;-0,0935;1,207
11,835891;0,6145;1,1124;-0,0895;1,274
11,843804;0,4669;1,2662;0,0520;1,351
11,868991;0,3419;1,3538;0,2823;1,425
11,869710;0,2490;1,3707;0,5530;1,499
11,870091;0,1737;1,3026;0,8688;1,575
11,870451;0,1065;1,1591;1,2204;1,687
11,870973;0,0953;0,9929;1,5840;1,872
11,871434;0,1022;0,8131;1,8694;2,041
11,876609;0,1131;0,7106;2,1630;2,280
11,887899;0,1760;0,6420;2,4320;2,521
11,888832;0,2621;0,5207;2,6388;2,702
11,891210;0,3477;0,3802;2,7555;2,803
11,898646;0,4523;0,2248;2,8067;2,852
11,902702;0,5522;0,0831;2,7547;2,811
11,909773;0,6095;-0,0595;2,6813;2,750
11,912523;0,6387;-0,1791;2,5196;2,605
11,920839;0,6305;-0,2614;2,3127;2,411
11,921762;0,5470;-0,2775;2,0698;2,159
11,932226;0,4075;-0,2754;1,8098;1,875
11,932918;0,2311;-0,2070;1,5515;1,582
11,943873;0,0657;-0,1344;1,3183;1,327
11,944544;-0,1080;-0,0811;1,1096;1,118
11,947051;-0,3044;-0,0376;0,8437;0,898
11,969551;-0,5332;-0,0082;0,6443;0,836
11,970261;-0,7707;-0,0024;0,4728;0,904
11,970637;-1,0218;0,0138;0,3428;1,078
11,970969;-1,2535;0,0260;0,2969;1,288
11,977166;-1,4709;-0,0131;0,3199;1,505
11,977828;-1,6648;-0,0556;0,4307;1,720
11,988069;-1,7878;-0,1252;0,6289;1,899
11,988748;-1,8737;-0,2794;0,8572;2,079
11,992656;-1,9180;-0,4416;1,1163;2,263
11,999188;-1,9115;-0,6122;1,3826;2,437
12,002882;-1,8543;-0,7962;1,6666;2,617
12,010581;-1,7753;-0,9363;1,8731;2,745
12,013162;-1,6885;-1,0761;2,0461;2,863
12,021145;-1,5744;-1,1824;2,2149;2,964
12,021957;-1,4949;-1,2936;2,3226;3,050
12,032903;-1,4112;-1,3767;2,3410;3,061
12,033733;-1,3514;-1,4126;2,3326;3,044
12,044083;-1,3198;-1,4158;2,2689;2,982
12,044872;-1,3063;-1,3770;2,1927;2,900
12,047810;-1,3347;-1,3198;2,1087;2,823
12,070493;-1,3857;-1,2586;2,0164;2,751
12,071371;-1,4640;-1,1932;1,9394;2,707
12,071865;-1,5409;-1,1377;1,9058;2,702
12,072289;-1,5878;-1,1112;1,8962;2,711
12,072774;-1,6049;-1,1086;1,8958;2,720
12,080309;-1,6259;-1,1297;1,8852;2,734
12,088470;-1,6366;-1,1791;1,8879;2,763
12,089512;-1,6036;-1,2376;1,9086;2,783
12,099566;-1,5652;-1,2955;1,9613;2,824
12,100338;-1,5213;-1,3814;2,0220;2,883
12,103389;-1,4528;-1,4619;2,0908;2,936
12,110994;-1,3883;-1,5228;2,1486;2,977
12,113930;-1,2798;-1,5737;2,2149;3,003
12,121456;-1,1607;-1,6003;2,2801;3,018
12,123761;-1,0547;-1,6268;2,3444;3,042
12,132943;-0,9999;-1,6341;2,3797;3,055
12,133602;-0,9768;-1,6369;2,4051;3,069
12,144513;-0,9616;-1,6447;2,4305;3,088
12,145324;-0,9684;-1,6338;2,4276;3,082
12,148263;-0,9878;-1,6091;2,4205;3,070
12,170439;-1,0341;-1,5803;2,3615;3,024
12,171270;-1,1026;-1,5569;2,2843;2,976
12,171757;-1,1839;-1,5198;2,2175;2,937
12,172221;-1,2209;-1,4833;2,1518;2,885
12,178267;-1,2425;-1,4473;2,0439;2,796
12,179105;-1,2587;-1,4262;1,9322;2,711
12,188588;-1,2408;-1,4199;1,7974;2,605
12,189416;-1,2510;-1,4186;1,6584;2,516
12,199961;-1,2607;-1,3984;1,5153;2,417
12,200702;-1,2459;-1,3690;1,4061;2,325
12,203642;-1,2642;-1,3206;1,3021;2,244
12,211091;-1,3013;-1,2819;1,1985;2,185
12,214761;-1,3285;-1,2434;1,0713;2,112
12,222262;-1,3603;-1,2289;0,9779;2,078
12,224114;-1,3873;-1,2049;0,9038;2,048
12,233181;-1,3953;-1,1954;0,8396;2,020
12,233825;-1,3938;-1,1619;0,7564;1,966
12,244677;-1,3974;-1,1283;0,6732;1,918
12,245270;-1,3822;-1,0852;0,5804;1,851
12,269845;-1,3624;-1,0323;0,4827;1,776
12,270610;-1,3285;-0,9744;0,3800;1,691
12,271140;-1,2948;-0,9450;0,3005;1,631
12,271491;-1,2613;-0,9103;0,2489;1,575
12,271848;-1,2711;-0,8895;0,2298;1,568
12,277885;-1,2618;-0,8586;0,2526;1,547
12,279006;-1,2720;-0,8317;0,2931;1,548
12,289277;-1,3114;-0,8043;0,3659;1,581
12,290066;-1,3130;-0,7715;0,4757;1,595
12,300171;-1,2533;-0,7525;0,5462;1,561
12,301024;-1,2090;-0,7522;0,6445;1,563
12,311220;-1,1657;-0,7802;0,7231;1,578
12,311852;-1,1040;-0,8031;0,8348;1,600
12,314726;-1,0481;-0,8115;0,9414;1,626
12,322238;-1,0071;-0,8294;1,0051;1,647
12,325178;-0,9714;-0,8570;1,0116;1,644
12,333252;-0,9025;-0,8465;1,0187;1,603
12,335367;-0,8385;-0,8315;1,0169;1,558
12,344360;-0,8127;-0,8121;1,0110;1,530
12,345179;-0,8203;-0,7739;1,0105;1,514
12,370802;-0,8325;-0,7408;1,0249;1,514
12,371639;-0,8542;-0,6985;1,0350;1,513
12,372069;-0,8615;-0,6707;1,0552;1,518
12,372499;-0,8593;-0,6672;1,0520;1,513
12,372861;-0,8191;-0,6542;1,0394;1,476
12,378598;-0,8031;-0,6509;0,9985;1,437
12,380959;-0,8257;-0,6524;0,9626;1,426
12,388943;-0,8389;-0,6491;0,9938;1,453
12,389612;-0,7952;-0,6602;1,0250;1,456
12,400792;-0,8094;-0,6664;1,0035;1,451
12,401419;-0,8003;-0,6629;0,9819;1,430
12,410986;-0,7870;-0,6544;0,9746;1,413
12,411750;-0,7883;-0,6603;1,0054;1,438
12,415392;-0,7611;-0,6757;1,0124;1,436
12,422328;-0,7294;-0,6959;0,9812;1,407
12,426156;-0,7024;-0,7258;0,9311;1,374
12,433670;-0,6754;-0,7509;0,8860;1,344
12,436280;-0,6769;-0,7474;0,8411;1,313
12,444690;-0,6827;-0,7201;0,8060;1,278
12,445459;-0,7073;-0,7072;0,7759;1,266
12,470865;-0,7316;-0,7041;0,7267;1,249
12,471613;-0,7461;-0,6914;0,7017;1,236
12,472176;-0,7553;-0,6741;0,7054;1,234
12,472735;-0,7265;-0,6523;0,6999;1,201
12,473078;-0,6982;-0,6308;0,6711;1,156
12,478839;-0,6846;-0,5908;0,6287;1,101
12,481556;-0,6808;-0,5750;0,5777;1,062
12,489288;-0,7152;-0,5597;0,5466;1,060
12,491364;-0,7498;-0,5019;0,5020;1,033
12,500702;-0,7800;-0,4638;0,4488;1,012
12,501346;-0,7868;-0,4215;0,3917;0,975
12,512001;-0,7895;-0,3986;0,3212;0,941
12,512724;-0,7788;-0,3855;0,2611;0,907
12,522437;-0,7499;-0,3724;0,2062;0,862
12,523073;-0,6982;-0,3593;0,1659;0,803
12,526636;-0,6332;-0,3414;0,1162;0,729
12,533946;-0,5644;-0,3518;0,0901;0,671
12,537079;-0,4965;-0,3618;0,1206;0,626
12,544971;-0,4436;-0,3808;0,1928;0,616
12,546447;-0,4054;-0,3896;0,2398;0,611
12,570812;-0,3534;-0,4027;0,2903;0,609
12,571543;-0,2924;-0,4342;0,2969;0,602
12,571921;-0,2839;-0,4509;0,2599;0,593
12,572268;-0,3038;-0,4622;0,3128;0,635
12,572704;-0,2805;-0,5065;0,4596;0,739
12,578396;-0,2526;-0,5548;0,4813;0,777
12,582366;-0,2723;-0,5552;0,4362;0,757
12,590041;-0,2820;-0,5698;0,4436;0,775
12,590879;-0,2819;-0,5891;0,4986;0,822
12,601389;-0,2913;-0,5847;0,5345;0,844
12,602022;-0,3196;-0,5996;0,5800;0,893
12,612051;-0,3432;-0,6003;0,5925;0,911
12,612746;-0,3478;-0,5967;0,5723;0,897
12,623192;-0,3528;-0,5839;0,5531;0,878
12,623818;-0,3628;-0,5669;0,5394;0,863
12,627292;-0,3683;-0,5409;0,5077;0,828
12,634292;-0,3600;-0,5201;0,4672;0,786
12,637374;-0,3332;-0,4950;0,4181;0,729
12,645400;-0,3357;-0,4654;0,3697;0,683
12,647768;-0,3526;-0,4409;0,3550;0,667
12,672447;-0,3698;-0,4023;0,3168;0,632
12,673184;-0,3966;-0,3546;0,2506;0,588
12,673572;-0,4185;-0,3502;0,2468;0,599
12,673939;-0,4024;-0,3743;0,2622;0,609
12,674312;-0,3724;-0,3889;0,2302;0,586
12,680256;-0,3669;-0,3653;0,2175;0,562
12,682350;-0,3383;-0,3134;0,1813;0,496
12,690616;-0,3202;-0,2666;0,1692;0,450
12,692169;-0,2888;-0,2202;0,1524;0,394
12,701007;-0,2585;-0,1883;0,1690;0,362
12,701836;-0,2103;-0,1565;0,1474;0,301
12,713016;-0,1300;-0,1580;0,1114;0,233
12,713753;-0,0603;-0,1640;0,0945;0,199
12,723718;-0,0009;-0,1602;0,0915;0,184
12,724454;0,0102;-0,1466;0,1213;0,191
12,727144;0,0258;-0,1375;0,1550;0,209
12,734396;0,0555;-0,1519;0,1689;0,234
12,737662;0,1042;-0,2039;0,1207;0,259
12,745254;0,1910;-0,2744;0,0535;0,339
12,748050;0,2826;-0,3205;0,0105;0,427
12,766836;0,3601;-0,3281;-0,0514;0,490
12,767433;0,3713;-0,2834;-0,0847;0,475
12,767723;0,3212;-0,1675;-0,0802;0,371
12,767937;0,2481;0,0096;-0,0432;0,252
12,775050;0,2799;0,1714;-0,0358;0,330
12,783326;0,2731;0,3088;-0,0912;0,422
12,783882;0,2757;0,4221;-0,0668;0,509
12,790901;0,3207;0,5070;-0,0300;0,601
12,793757;0,3654;0,5591;0,1138;0,678
12,800821;0,3955;0,5693;0,2733;0,745
12,803489;0,4019;0,4337;0,3437;0,684
12,812442;0,3705;0,3195;0,5584;0,742
12,813118;0,3490;0,2265;0,7173;0,829
12,823325;0,3757;0,1921;0,8021;0,906
12,823979;0,4221;0,0684;0,8519;0,953
12,835462;0,4457;-0,0205;1,0714;1,161
12,836114;0,4653;-0,0990;1,2366;1,325
12,838584;0,4094;-0,1105;1,3865;1,450
12,845907;0,3783;-0,1082;1,4363;1,489
12,849259;0,4098;-0,1399;1,3922;1,458
12,872742;0,4418;-0,1963;1,3929;1,474
12,873392;0,4746;-0,2725;1,4431;1,543
12,873751;0,4937;-0,3022;1,4953;1,603
12,874240;0,4850;-0,3144;1,4596;1,570
12,874658;0,4868;-0,3334;1,3369;1,461
12,880704;0,4945;-0,3448;1,1565;1,304
12,884166;0,4688;-0,3129;1,0018;1,149
12,895010;0,4108;-0,2541;0,8545;0,982
12,896157;0,3060;-0,1728;0,6615;0,749
12,906026;0,2019;-0,1117;0,4366;0,494
12,907156;0,1702;-0,1230;0,1935;0,286
12,916714;0,0480;-0,0769;0,0273;0,095
12,917348;-0,0976;-0,0067;-0,0245;0,101
12,924034;-0,2146;0,0163;-0,0150;0,216
12,924612;-0,2268;-0,0459;-0,0258;0,233
12,934278;-0,2493;-0,1069;0,0096;0,271
12,934835;-0,2917;-0,1093;0,1151;0,332
12,946132;-0,2968;-0,1009;0,2715;0,415
12,946749;-0,2649;-0,1440;0,3975;0,499
12,949881;-0,1864;-0,2291;0,5176;0,596
12,971970;-0,0947;-0,3327;0,6367;0,725
12,972779;0,0341;-0,4403;0,7646;0,883
12,973147;0,1574;-0,5045;0,8587;1,008
12,973504;0,2850;-0,5543;0,8715;1,071
12,973847;0,4082;-0,6232;0,7837;1,081
12,980614;0,5276;-0,6251;0,7678;1,122
12,990676;0,6148;-0,6035;0,7665;1,153
12,991302;0,6130;-0,5539;0,7133;1,091
12,994503;0,5608;-0,5339;0,7279;1,063
13,002037;0,5105;-0,4959;0,7629;1,043
13,005114;0,4523;-0,5165;0,7801;1,039
13,012729;0,3714;-0,5621;0,7509;1,009
13,015191;0,3103;-0,6087;0,6659;0,954
13,023875;0,2209;-0,6037;0,5872;0,871
13,024574;0,1316;-0,5805;0,5244;0,793
13,035059;0,0565;-0,5534;0,3720;0,669
13,035711;0,0482;-0,5653;0,2017;0,602
13,046193;0,0396;-0,5535;0,0513;0,557
13,046790;0,0165;-0,5274;-0,0653;0,532
13,050240;0,0125;-0,5012;-0,1342;0,519
13,072761;0,0178;-0,4888;-0,2563;0,552
13,073530;0,0185;-0,4806;-0,3410;0,590
13,073937;0,0289;-0,4907;-0,3790;0,621
13,074309;0,0490;-0,4665;-0,3128;0,564
13,081623;0,0790;-0,4463;-0,2480;0,517
13,082273;0,0902;-0,4254;-0,2369;0,495
13,091380;0,0826;-0,4231;-0,1741;0,465
13,092014;0,0801;-0,4491;-0,0976;0,467
13,102109;0,0827;-0,4845;-0,0072;0,492
13,102740;0,0517;-0,4671;0,0878;0,478
13,105576;0,0255;-0,4498;0,1542;0,476
13,113213;-0,0056;-0,4377;0,2115;0,486
13,116274;-0,0368;-0,4548;0,2121;0,503
13,124362;-0,0535;-0,4771;0,2087;0,524
13,125264;-0,0896;-0,4282;0,2729;0,516
13,135076;-0,1313;-0,3224;0,2328;0,419
13,135722;-0,2215;-0,2509;0,1651;0,373
13,146373;-0,2790;-0,2041;0,1463;0,375
13,146983;-0,2322;-0,1960;0,1285;0,330
13,150779;-0,1997;-0,1966;0,0822;0,292
13,173468;-0,1830;-0,2022;0,0132;0,273
13,174140;-0,1346;-0,1794;-0,0596;0,232
13,174511;-0,0923;-0,1332;-0,1505;0,221
13,174837;-0,0464;-0,0777;-0,2076;0,226
13,181256;-0,0253;-0,0653;-0,2263;0,237
13,181916;-0,0003;-0,0715;-0,2215;0,233
13,190687;0,0048;-0,0678;-0,2173;0,228
13,191319;0,0235;-0,0590;-0,2327;0,241
13,202310;0,0557;-0,0782;-0,2391;0,258
13,202958;0,0779;-0,0920;-0,1940;0,228
13,206113;0,0997;-0,1099;-0,1357;0,201
13,213112;0,1497;-0,1320;-0,0405;0,204
13,217065;0,1803;-0,1820;0,0249;0,257
13,224537;0,2247;-0,2123;0,0751;0,318
13,227016;0,2641;-0,2517;0,0676;0,371
13,235354;0,2891;-0,2573;0,1121;0,403
13,236008;0,2854;-0,2391;0,2037;0,424
13,247146;0,2578;-0,1833;0,1999;0,374
13,247762;0,2160;-0,1473;0,2110;0,336
13,251436;0,2171;-0,1787;0,1991;0,345
13,273651;0,2467;-0,2294;0,1644;0,375
13,274315;0,2666;-0,2613;0,1118;0,390
13,274670;0,2864;-0,2744;0,0366;0,398
13,275023;0,2396;-0,2878;-0,0278;0,376
13,282656;0,1982;-0,2825;-0,0723;0,353
13,283345;0,1146;-0,2632;-0,0970;0,303
13,291147;0,0511;-0,2491;-0,0880;0,269
13,302268;0,0167;-0,2304;-0,1074;0,255
13,302895;-0,0125;-0,2262;-0,1551;0,275
13,303222;-0,0317;-0,2267;-0,1930;0,299
13,306843;-0,0553;-0,2224;-0,2023;0,306
13,313544;-0,0786;-0,2226;-0,1928;0,305
13,317266;-0,0922;-0,2226;-0,1885;0,306
13,325181;-0,0962;-0,2223;-0,2275;0,332
13,328076;-0,0620;-0,2311;-0,2808;0,369
13,336179;-0,0420;-0,2443;-0,3343;0,416
13,336913;-0,0168;-0,2378;-0,3359;0,412
13,346897;-0,0056;-0,2500;-0,3098;0,398
13,347497;-0,0036;-0,2472;-0,2467;0,349
13,374068;-0,0012;-0,2346;-0,1848;0,299
13,374715;-0,0035;-0,2359;-0,1240;0,267
13,375086;0,0036;-0,2371;-0,0781;0,250
13,375448;-0,0084;-0,2573;-0,0564;0,264
13,375792;-0,0302;-0,2677;-0,0396;0,272
13,382685;-0,0426;-0,3020;-0,0559;0,310
13,383339;-0,0647;-0,2932;-0,0625;0,307
13,391792;-0,1298;-0,2941;-0,0641;0,328
13,392516;-0,1900;-0,2713;-0,0466;0,335
13,402735;-0,2217;-0,2393;-0,0292;0,327
13,403385;-0,2156;-0,1980;-0,0544;0,298
13,413706;-0,1766;-0,1761;-0,0890;0,265
13,414351;-0,1192;-0,1923;-0,1090;0,251
13,417844;-0,0767;-0,1796;-0,1387;0,240
13,425310;-0,0014;-0,1715;-0,1591;0,234
13,428517;0,0353;-0,1774;-0,1512;0,236
13,436159;0,0526;-0,1734;-0,1677;0,247
13,437862;0,0793;-0,2070;-0,1987;0,298
13,447255;0,1057;-0,2021;-0,1825;0,292
13,447876;0,1368;-0,2443;-0,3331;0,435
13,474494;0,1636;-0,2624;-0,4827;0,573
13,475157;0,1343;-0,2614;-0,4031;0,499
13,475532;0,0872;-0,2464;-0,1863;0,321
13,475874;0,0406;-0,1982;-0,0283;0,204
13,476223;0,0222;-0,1455;-0,0523;0,156
13,482993;0,0653;-0,1311;-0,1665;0,222
13,483659;0,0983;-0,1404;-0,2087;0,270
13,491549;0,1596;-0,1303;-0,2129;0,296
13,493652;0,1967;-0,1197;-0,1894;0,298
13,502858;0,2097;-0,1228;-0,2004;0,315
13,503489;0,2180;-0,1535;-0,1886;0,327
13,513695;0,2267;-0,2211;-0,1497;0,350
13,514343;0,2692;-0,3635;-0,1073;0,465
13,518244;0,3268;-0,4897;-0,1567;0,609
13,525098;0,3235;-0,4385;-0,0832;0,551
13,528978;0,2737;-0,2687;-0,0774;0,391
13,536652;0,1303;-0,0433;-0,0717;0,155
13,538125;0,0315;0,1372;0,0150;0,142
13,548672;-0,0237;0,2065;0,1302;0,245
13,549235;-0,0221;0,1653;0,1695;0,238
13,575318;-0,0074;0,0764;0,1573;0,175
13,575935;0,0771;-0,0122;0,0985;0,126
13,576299;0,1838;-0,0767;-0,0305;0,201
13,576702;0,2180;-0,1028;-0,1343;0,276
13,577046;0,2237;-0,0813;-0,1850;0,301
